stn_code,sampling_date,month,sampling_time,stn_name,type_water_body,name_of_water_body,river_basin,district,state_name,mon_agency,frequency,major_polluting_sources,use_based_class,visibility_effluent_discharge,weather,approx_depth,human_activities,floating_matter,color,odor,flow,temperature,dissolved_o2,ph,conductivity,bod,nitrate_n,nitrite_n,fecal_coliform,total_coliform,fecal_streptococci,turbidity,phenophelene_alkanity,total_alkalinity,chlorides,cod,total_kjeldahl_n,amonia_n,hardness_caco3,calcium_caco3,magnesium_caco3,sulphate,sodium,total_dissolved_solids,total_fixed_solids,total_suspended_solids,phosphate,boron,potassium,flouride,latitude,longitude,source_file,dissolved_oxygen,nitrate,station_name,river_name,year,season,available_compliance_label,strict_compliance_label,core_parameter_count,available_compliance_parameters,missing_required_parameters,label_confidence,violation_reasons,violation_count,risk_score,risk_category,risk_confidence
2723,07-08-2025,Jul,14:15:00,"Wena river at D/s of Mohata Mills, near  bridge on Hinganghat. Wadner road,  Village. Hinganghat, Taluka. Hinganghat,  District. Wardha.",River,Wena,Wena,Nagpur,Maharashtra,Maharashtra PCB,Monthly,Municipal Sewage,"E (Irrigation, industrial cooling and controlled waste)",,Clear,Less than 50cm,"Bathing,Washing,Fishing",Yes,Clear,,0.0,22.0,5.7,7.7,250.0,5.5,0.95,,140,280.0,1.8(BDL),100,5(BDL),95,44.99,24.0,1.68,0.56,97.0,77.0,19.0,26.34,15.4,190.0,162.0,58,0.22,0.5(BDL),3.6,0.2(BDL),20° 32.655,78° 48.714,NWMP_July2025.csv,5.7,0.95,"Wena river at D/s of Mohata Mills, near  bridge on Hinganghat. Wadner road,  Village. Hinganghat, Taluka. Hinganghat,  District. Wardha.",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,BOD (5.5 > 3),1,2.13,Low Risk,High
5979,07-09-2025,Jul,12:55:00,"Nag river near ambazari lake, Dist- Nagpur",River,,,Nagpur,Maharashtra,Maharashtra PCB,Monthly,Municipal Sewage,"E (Irrigation, industrial cooling and controlled waste)",,Clear,Less than 50cm,Others,Yes,Clear,,0.0,20.0,6.3,7.8,471.0,3.8,1.24,,130,280.0,1.8(BDL),2.9,5(BDL),177,46.49,16.0,2.8,0.4,204.2,60.6,143.6,31.36,34.8,316.0,265.0,16,0.29,0.5(BDL),3.7,0.2(BDL),,,NWMP_July2025.csv,6.3,1.24,"Nag river near ambazari lake, Dist- Nagpur",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,BOD (3.8 > 3),1,0.68,Low Risk,High
5980,07-09-2025,Jul,16:15:00,Nag river  near bhandewadi bridge Dist- Nagpur,River,,,Nagpur,Maharashtra,Maharashtra PCB,Monthly,Municipal Sewage,B (Outdoor bathing(Organized)),,Clear,Less than 50cm,Others,Yes,Clear,,0.0,22.0,3,7.5,329.0,15.0,3.17,,350,1600.0,1.8(BDL),19,5(BDL),114,22.99,48.0,2.8,0.4,145.2,97.2,48.0,37.38,22.4,230.0,198.0,144,0.43,0.5(BDL),7.1,0.2(BDL),,,NWMP_July2025.csv,3.0,3.17,Nag river  near bhandewadi bridge Dist- Nagpur,River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,DO (3.0 < 5); BOD (15.0 > 3),2,26.21,Moderate Risk,High
5981,07-09-2025,Jul,15:45:00,"Nag river  near asoli road bridge, bhandara road, Dist- Nagpur",River,,,Nagpur,Maharashtra,Maharashtra PCB,Monthly,Municipal Sewage,"E (Irrigation, industrial cooling and controlled waste)",,Clear,Less than 50cm,Others,Yes,Clear,,0.0,22.0,2.9,7.5,323.0,16.5,3.28,,280,1600.0,1.8(BDL),24,5(BDL),113,19.99,52.0,3.36,0.4,144.2,106.8,37.4,37.38,21.6,226.0,192.0,238,0.33,0.91,6.8,0.2(BDL),,,NWMP_July2025.csv,2.9,3.28,"Nag river  near asoli road bridge, bhandara road, Dist- Nagpur",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,DO (2.9 < 5); BOD (16.5 > 3),2,28.29,Moderate Risk,High
5982,07-09-2025,Jul,14:15:00,"Pilli river  near wanjara layout, kamptee road, Dist-Nagpur",River,,,Nagpur,Maharashtra,Maharashtra PCB,Monthly,Municipal Sewage,"E (Irrigation, industrial cooling and controlled waste)",,Clear,Less than 50cm,Others,Yes,Clear,,0.0,22.0,3.6,7.6,303.0,12.9,2.36,,280,1600.0,1.8(BDL),8.8,5(BDL),123,16.99,40.0,3.36,0.84,140.6,98.0,42.6,32,17.2,210.0,176.0,276,0.74,0.5(BDL),5.1,0.2(BDL),,,NWMP_July2025.csv,3.6,2.36,"Pilli river  near wanjara layout, kamptee road, Dist-Nagpur",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,DO (3.6 < 5); BOD (12.9 > 3),2,19.63,Low Risk,High
5983,07-09-2025,Jul,13:45:00,"Pilli river  near, vill-mankapur on koradi road, Dist- Nagpur",River,,,Nagpur,Maharashtra,Maharashtra PCB,Monthly,Municipal Sewage,"E (Irrigation, industrial cooling and controlled waste)",,Clear,Less than 50cm,Others,Yes,Clear,,0.0,22.0,3.8,7.5,310.0,10.5,0.36,,220,350.0,1.8(BDL),11,5(BDL),122,15.0,36.0,3.92,1.42,143.0,102.8,40.2,37.02,14.8,209.0,180.0,158,0.43,0.5(BDL),5,0.2(BDL),,,NWMP_July2025.csv,3.8,0.36,"Pilli river  near, vill-mankapur on koradi road, Dist- Nagpur",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,DO (3.8 < 5); BOD (10.5 > 3),2,15.98,Low Risk,High
2172,07-02-2025,Jul,04:00:00,"Wainganga river at D/s of Ellora Paper Mills, Village. Tumsar, Taluka. Tumsar, District. Bhandara.",River,Wainganga ,Wainganga ,Bhandara,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),Industrial,Clear,Less than 50cm,"Fishing,Others",Yes,Clear,Odourless,4.0,17.0,5.6,8.0,200.0,5.4,0.3(BDL),,140,540.0,1.8(BDL),300,5(BDL),83,24.99,32.0,3.36,1.39,88.6,53.0,35.6,23.85,8.3,152.0,133.0,30,0.22,0.5(BDL),2.9,0.2(BDL),21°21.307,79°47.943,NWMP_July2025.csv,5.6,0.3(BDL),"Wainganga river at D/s of Ellora Paper Mills, Village. Tumsar, Taluka. Tumsar, District. Bhandara.",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,BOD (5.4 > 3),1,2.04,Low Risk,High
2173,07-02-2025,Jul,04:25:00,"Wainganga river at U/s of Ellora Paper Mills, Village. Tumsar, Taluka. Tumsar, District. Bhandara.",River,Wainganga ,Wainganga ,Bhandara,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),Industrial,Clear,Less than 50cm,"Fishing,Others",Yes,Clear,Odourless,4.0,17.0,6.3,8.0,220.0,4.9,0.3(BDL),,110,350.0,1.8(BDL),290,5(BDL),88,39.99,28.0,2.8,0.86,85.8,64.8,21.0,23.85,8.7,163.0,137.0,34,0.25,0.5(BDL),3.1,0.2(BDL),21°21.454,79°47.942,NWMP_July2025.csv,6.3,0.3(BDL),"Wainganga river at U/s of Ellora Paper Mills, Village. Tumsar, Taluka. Tumsar, District. Bhandara.",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,BOD (4.9 > 3),1,1.62,Low Risk,High
5984,07-03-2025,Jul,12:20:00,"Wainganga river at kardha bridge, D/S of bhandara city, Dist- Bhandara",River,,,Bhandara,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),Industrial,Clear,Less than 50cm,"Fishing,Others",Yes,Clear,Odourless,4.0,17.0,6,7.9,210.0,5.0,0.3(BDL),,110,220.0,1.8(BDL),230,5(BDL),86,34.99,20.0,2.8,1.02,90.2,63.0,27.2,23.85,8.6,158.0,138.0,32,0.2(BDL),0.5(BDL),3.1,0.2(BDL),21.150911,79.66716,NWMP_July2025.csv,6.0,0.3(BDL),"Wainganga river at kardha bridge, D/S of bhandara city, Dist- Bhandara",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,BOD (5.0 > 3),1,1.7,Low Risk,High
5985,07-03-2025,Jul,11:15:00,"Gosekhurd Dam village - Gosekhurd, pauni, Dist- Bhandara",Dam,,,Bhandara,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),Industrial,Clear,Less than 50cm,"Fishing,Others",Yes,Clear,Odourless,4.0,17.0,6.3,8.2,377.0,4.0,0.49,,79,170.0,1.8(BDL),2,5(BDL),169,34.49,16.0,1.68,0.4,157.6,85.4,72.2,21.88,30.1,256.0,220.0,12,0.2(BDL),0.5(BDL),3.4,0.2(BDL),20.875423,79.611417,NWMP_July2025.csv,6.3,0.49,"Gosekhurd Dam village - Gosekhurd, pauni, Dist- Bhandara",Dam,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,BOD (4.0 > 3),1,0.85,Low Risk,High
11,07-04-2025,Jul,17:00:00,"Wainganga river at Ashti, Village. Ashti, Taluka. Gondpipri, District.Chandrapur.",River,Wainganga ,Wainganga ,Chandrapur,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),Industrial,Clear,Less than 50cm,"Bathing,Washing",Yes,Clear,,0.0,21.0,5.2,8.0,307.0,6.0,0.46,,79,170.0,1.8(BDL),21,5(BDL),104,17.49,24.0,1.5(BDL),0.4,118.0,63.0,55.0,53.72,24.7,208.0,177.0,34,0.2(BDL),0.5(BDL),3.1,0.2(BDL),19°10.643,79°47.140 ,NWMP_July2025.csv,5.2,0.46,"Wainganga river at Ashti, Village. Ashti, Taluka. Gondpipri, District.Chandrapur.",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,BOD (6.0 > 3),1,2.55,Low Risk,High
2156,07-03-2025,Jul,09:00:00,"Wardha river at confluence point of Penganga & Wardha. Village. Jugad, Taluka. Wani, District. Yavatmal.",River,Penganga ,Penganga ,Chandrapur,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),Industrial,Clear,Less than 50cm,"Bathing,Washing",Yes,Clear,,0.0,20.0,5.8,7.9,304.0,4.6,0.65,,79,130.0,1.8(BDL),19,5(BDL),111,19.49,16.0,1.68,0.4,120.6,79.2,41.4,74.78,23.1,234.0,201.0,20,0.2(BDL),0.5(BDL),3.1,0.2(BDL),19°53.943,79°08.911,NWMP_July2025.csv,5.8,0.65,"Wardha river at confluence point of Penganga & Wardha. Village. Jugad, Taluka. Wani, District. Yavatmal.",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,BOD (4.6 > 3),1,1.36,Low Risk,High
2174,07-03-2025,Jul,09:45:00,"Wardha river at D/s of ACC Ltd. Ghuggus near WCL pump house, Village. Ghuggus, Taluka. Chandrapur, District. Chandrapur.",River,Wardha ,Wardha ,Chandrapur,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),Industrial,Clear,Less than 50cm,"Bathing,Washing",Yes,Clear,,0.0,20.0,5.6,8.0,299.0,5.0,0.75,,110,280.0,1.8(BDL),22,5(BDL),110,17.49,20.0,2.24,0.4,118.0,68.0,50.0,74.78,22.9,231.0,199.0,38,0.3,0.5(BDL),3.1,0.2(BDL),19°54.291,79°06.894,NWMP_July2025.csv,5.6,0.75,"Wardha river at D/s of ACC Ltd. Ghuggus near WCL pump house, Village. Ghuggus, Taluka. Chandrapur, District. Chandrapur.",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,BOD (5.0 > 3),1,1.7,Low Risk,High
2175,07-04-2025,Jul,12:00:00,"Wainganga river at U/s of Gaurav Paper Mills, near jackwell,  Village. Bramhpuri, Taluka. Chandrapur, District. Chandrapur.",River,Wainganga ,Wainganga ,Chandrapur,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),Industrial,Clear,Less than 50cm,"Bathing,Washing",Yes,Clear,,0.0,21.0,5.8,7.9,314.0,4.4,0.48,,33,70.0,1.8(BDL),18,5(BDL),106,19.49,16.0,2.8,0.4,129.6,73.0,56.6,51.88,24.4,214.0,182.0,40,0.2(BDL),0.5(BDL),3.2,0.2(BDL),20°37.169,79°51.408,NWMP_July2025.csv,5.8,0.48,"Wainganga river at U/s of Gaurav Paper Mills, near jackwell,  Village. Bramhpuri, Taluka. Chandrapur, District. Chandrapur.",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,BOD (4.4 > 3),1,1.19,Low Risk,High
2176,07-04-2025,Jul,12:30:00,"Wainganga river at D/s of Gaurav Paper Mills, near jackwell,  Village. Bramhpuri, Taluka. Chandrapur, District. Chandrapur.",River,Wainganga ,Wainganga ,Chandrapur,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),Industrial,Clear,Less than 50cm,"Bathing,Washing",Yes,Clear,,0.0,21.0,5.6,8.0,302.0,5.1,0.5,,110,220.0,1.8(BDL),24,5(BDL),107,19.49,24.0,1.5(BDL),0.4,127.6,70.6,57.0,42.68,24.2,203.0,174.0,56,0.2(BDL),0.5(BDL),3,0.2(BDL),20°37.169,79°56.408,NWMP_July2025.csv,5.6,0.5,"Wainganga river at D/s of Gaurav Paper Mills, near jackwell,  Village. Bramhpuri, Taluka. Chandrapur, District. Chandrapur.",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,BOD (5.1 > 3),1,1.79,Low Risk,High
2697,07-06-2025,Jul,11:30:00,"Penganga river near water supply scheme of Umarkhed M.C., Village. Belkhed,Taluka. Umarkhed, District. Yavatmal.",River,Penganga ,Penganga ,Chandrapur,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),Industrial,Clear,Less than 50cm,"Bathing,Washing",Yes,Clear,,0.0,20.0,7.2,8.3,530.0,3.9,0.51,,13,33.0,1.8(BDL),1(BDL),13.8,211,30.99,16.0,1.68,0.4,226.6,68.0,158.6,118,39.3,398.0,338.0,18,0.2(BDL),0.5(BDL),4,0.2(BDL),20° 23.559,78° 07.934,NWMP_July2025.csv,7.2,0.51,"Penganga river near water supply scheme of Umarkhed M.C., Village. Belkhed,Taluka. Umarkhed, District. Yavatmal.",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,BOD (3.9 > 3),1,0.77,Low Risk,High
2698,07-06-2025,Jul,13:15:00,"Penganga river D/s of Isapur Dam, Village. Isapur,Taluka. Pusad,District. Yavatmal.",River,Penganga ,Penganga ,Chandrapur,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),Industrial,Clear,Less than 50cm,"Bathing,Washing",Yes,Clear,,0.0,21.0,6.4,8.5,329.0,5.0,0.3(BDL),,33,49.0,1.8(BDL),2.2,9.2,146,22.99,20.0,1.68,0.4,150.0,68.0,82.0,18.24,22.2,221.0,190.0,14,0.2(BDL),0.5(BDL),3.2,0.2(BDL),20° 23.559,78° 07.934,NWMP_July2025.csv,6.4,0.3(BDL),"Penganga river D/s of Isapur Dam, Village. Isapur,Taluka. Pusad,District. Yavatmal.",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,BOD (5.0 > 3),1,1.7,Low Risk,High
2719,07-03-2025,Jul,12:00:00,"Wardha river at D/s of Erai river at Hadasti near Arun Engg. Works, Village. Hadasti, Taluka. Chandrapur, District. Chandrapur.",River,Erai ,Erai ,Chandrapur,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),Industrial,Clear,Less than 50cm,"Bathing,Washing",Yes,Clear,,0.0,21.0,5.4,8.0,303.0,5.1,0.84,,49,110.0,1.8(BDL),21,5(BDL),106,17.99,20.0,2.8,0.4,118.2,70.6,47.6,76.98,36.9,250.0,218.0,48,0.22,0.5(BDL),3.2,0.2(BDL),19° 59.433,79° 15.754,NWMP_July2025.csv,5.4,0.84,"Wardha river at D/s of Erai river at Hadasti near Arun Engg. Works, Village. Hadasti, Taluka. Chandrapur, District. Chandrapur.",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,BOD (5.1 > 3),1,1.79,Low Risk,High
2720,07-03-2025,Jul,12:45:00,"Wardha river at U/s of Erai river at Hadasti near Arun Engg. Works, Village. Hadasti, Taluka. Chandrapur, District. Chandrapur.",River,Erai ,Erai ,Chandrapur,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),Industrial,Clear,Less than 50cm,"Bathing,Washing",Yes,Clear,,0.0,21.0,5.8,7.9,311.0,4.4,0.55,,33,49.0,1.8(BDL),23,5(BDL),103,18.49,16.0,2.24,0.4,119.8,61.8,58.0,79.22,24.9,234.0,201.0,38,0.2(BDL),0.5(BDL),3.1,0.2(BDL),19° 59.263,79° 06.907,NWMP_July2025.csv,5.8,0.55,"Wardha river at U/s of Erai river at Hadasti near Arun Engg. Works, Village. Hadasti, Taluka. Chandrapur, District. Chandrapur.",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,BOD (4.4 > 3),1,1.19,Low Risk,High
2721,07-03-2025,Jul,10:15:00,"Wardha river at U/s of ACC Ltd. Ghuggus near WCL pump house, Village. Ghuggus, Taluka. Chandrapur, District. Chandrapur.",River,Wardha ,Wardha ,Chandrapur,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),Industrial,Clear,Less than 50cm,"Bathing,Washing",Yes,Clear,,0.0,21.0,5.9,8.1,304.0,4.4,0.41,,70,140.0,1.8(BDL),23,5(BDL),111,19.99,16.0,2.24,0.4,120.6,70.6,50.0,43.8,23.5,204.0,179.0,26,0.2(BDL),0.5(BDL),3.1,0.2(BDL),19° 54.336,79° 06.894,NWMP_July2025.csv,5.9,0.41,"Wardha river at U/s of ACC Ltd. Ghuggus near WCL pump house, Village. Ghuggus, Taluka. Chandrapur, District. Chandrapur.",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,BOD (4.4 > 3),1,1.19,Low Risk,High
1212,07-04-2025,Jul,15:00:00,"Wardha river at Rajura bridge, Village. Rajura, Taluka. Chandrapur, District. Chandrapur.",River,Wardha ,Wardha ,Chandrapur,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),Industrial,Clear,Less than 50cm,"Bathing,Washing",Yes,Clear,,0.0,22.0,5.5,8.0,309.0,5.2,0.46,,49,110.0,1.8(BDL),22,5(BDL),104,19.99,20.0,1.5(BDL),0.4,117.8,65.6,52.2,50.72,24.7,207.0,172.0,42,0.2(BDL),0.5(BDL),3.2,0.2(BDL),19° 48,79° 23,NWMP_July2025.csv,5.5,0.46,"Wardha river at Rajura bridge, Village. Rajura, Taluka. Chandrapur, District. Chandrapur.",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,BOD (5.2 > 3),1,1.87,Low Risk,High
1095,07-01-2025,Jul,11:55:00,"Godavari river at U/s of Gangapur Dam, Village. Gangapur,Taluka. Nashik, District. Nashik.", Dam,Godavari ,Godavari ,Nashik,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),Industrial,Clear,Less than 50cm,Bathing,Yes,Clear,,0.0,,5.2,7.8,233.0,3.2,2.93,,24,280.0,1.8(BDL),38.1,5(BDL),22,11.5,12.0,1.5(BDL),0.4,28.0,16.0,12.0,26.02,5.38,175.0,142.0,92,0.57,0.5(BDL),1(BDL),0.2(BDL),20°02.400 ,73°40.751,NWMP_July2025.csv,5.2,2.93,"Godavari river at U/s of Gangapur Dam, Village. Gangapur,Taluka. Nashik, District. Nashik.", Dam,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,BOD (3.2 > 3),1,0.17,Low Risk,High
1096,07-01-2025,Jul,13:35:00,"Godavari river at Ramkund, Village. Panchavati, Taluka. Nashik, District. Nashik.",River,Godavri ,Godavri ,Nashik,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),Industrial,Clear,Less than 50cm,"Bathing,Washing",Yes,Clear,,0.0,,5.2,8.0,379.0,4.8,3.5,,20,280.0,1.8(BDL),5.6,5(BDL),62,16.0,16.0,1.5(BDL),0.4,76.0,44.0,32.0,31.38,10.67,289.0,213.0,68,1.01,0.5(BDL),1(BDL),0.2(BDL),20°00.482,73°47.542,NWMP_July2025.csv,5.2,3.5,"Godavari river at Ramkund, Village. Panchavati, Taluka. Nashik, District. Nashik.",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,BOD (4.8 > 3),1,1.53,Low Risk,High
1211,07-01-2025,Jul,13:50:00,"Godavari river at D/s of Nashik near Amardham, Village. GadgebabaMaharaj Nagar, Taluka . Nashik, District. Nashik.",River,Godavri ,Godavri ,Nashik,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),Industrial,Clear,Less than 50cm,"Bathing,Washing",Yes,Clear,,,,5.3,8.1,410.0,4.4,3.57,,20,280.0,1.8(BDL),4.8,5(BDL),70,17.99,16.0,1.5(BDL),0.4,86.0,50.0,36.0,36.98,12.14,310.0,239.0,52,1.08,0.5(BDL),1(BDL),0.2(BDL),20°00.109,73°47.842,NWMP_July2025.csv,5.3,3.57,"Godavari river at D/s of Nashik near Amardham, Village. GadgebabaMaharaj Nagar, Taluka . Nashik, District. Nashik.",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,BOD (4.4 > 3),1,1.19,Low Risk,High
2177,07-01-2025,Jul,12:45:00,"Godavari river near Someshwar Temple, Village. Someshwar, Taluka. Nashik, District. Nashik.",River,Godavri ,Godavri ,Nashik,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),Industrial,Clear,Less than 50cm,"Boating,Tourism Spot",Yes,Clear,,,,5.2,8.2,460.0,4.6,2.71,,27,920.0,1.8(BDL),6.6,5(BDL),46,13.0,16.0,1.5(BDL),0.4,56.0,32.0,24.0,23.26,8.15,355.0,260.0,61,0.69,0.5(BDL),1(BDL),0.2(BDL),20°01.391,73°43.740,NWMP_July2025.csv,5.2,2.71,"Godavari river near Someshwar Temple, Village. Someshwar, Taluka. Nashik, District. Nashik.",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,BOD (4.6 > 3),1,1.36,Low Risk,High
2178,07-02-2025,Jul,12:55:00,"Chikhali nallah meets Godavari river, Village. Chikhali, Taluka. Nashik, District. Nashik.",Nala,Chikhali Nalla,Chikhali Nalla,Nashik,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),Industrial,Clear,Less than 50cm,Others,Yes,Clear,,0.0,,0.3(BDL),7.7,1135.0,18.0,4.96,,31,920.0,1.8(BDL),7.2,5(BDL),224,131.96,48.0,1.5(BDL),0.4,320.0,190.0,130.0,127.76,61.31,965.0,779.0,51,1.49,0.5(BDL),1(BDL),0.2(BDL),20°01.022,73°44.116,NWMP_July2025.csv,0.3,4.96,"Chikhali nallah meets Godavari river, Village. Chikhali, Taluka. Nashik, District. Nashik.",Nala,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,DO (0.3 < 5); BOD (18.0 > 3),2,50.37,High Risk,High
2179,07-01-2025,Jul,13:20:00,"Godavari river at Hanuman Ghat, Village. Nashik city, Taluka. Nashik, District. Nashik.",River,Godavri ,Godavri ,Nashik,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),Industrial,Clear,Less than 50cm,"Bathing,Boating",Yes,Clear,,0.0,,5,7.8,356.0,3.8,3.35,,17,170.0,1.8(BDL),5.2,5(BDL),64,19.49,16.0,1.5(BDL),0.4,80.0,46.0,34.0,19.36,10.74,282.0,210.0,44,0.77,0.5(BDL),1(BDL),0.2(BDL),20°00.546,73°47.020,NWMP_July2025.csv,5.0,3.35,"Godavari river at Hanuman Ghat, Village. Nashik city, Taluka. Nashik, District. Nashik.",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,BOD (3.8 > 3),1,0.68,Low Risk,High
2180,07-01-2025,Jul,14:05:00,"Godavari river at Tapovan,Village. Tapovan, Taluka. Nashik, District. Nashik.",River,Godavri ,Godavri ,Nashik,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),Industrial,Clear,Less than 50cm,"Bathing,Washing",Yes,Clear,,0.0,,5,7.9,289.0,4.0,3.24,,84,920.0,1.8(BDL),4.8,5(BDL),54,14.0,16.0,1.5(BDL),0.4,66.0,38.0,28.0,18.66,10.45,216.0,172.0,62,0.77,0.5(BDL),1(BDL),0.2(BDL),20°00.007,73°48.907,NWMP_July2025.csv,5.0,3.24,"Godavari river at Tapovan,Village. Tapovan, Taluka. Nashik, District. Nashik.",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,BOD (4.0 > 3),1,0.85,Low Risk,High
2181,07-01-2025,Jul,14:10:00,"Godavari river at Kapila. Godavari confluence point,  Village. Tapovan, Taluka. Nashik, District. Nashik.",River,Godavri ,Godavri ,Nashik,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),Industrial,Clear,Less than 50cm,"Bathing,Washing",Yes,Clear,,0.0,,5,7.9,522.0,3.2,3.24,,63,540.0,1.8(BDL),4.6,5(BDL),78,23.99,12.0,1.5(BDL),0.4,96.0,56.0,40.0,52.8,17.14,410.0,328.0,71,0.56,0.5(BDL),1(BDL),0.2(BDL),20°00.012,73°48.914,NWMP_July2025.csv,5.0,3.24,"Godavari river at Kapila. Godavari confluence point,  Village. Tapovan, Taluka. Nashik, District. Nashik.",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,BOD (3.2 > 3),1,0.17,Low Risk,High
2182,07-01-2025,Jul,15:55:00,"Godavari river at Saikheda village,  Village. Saikheda, Taluka. Niphad, District. Nashik.",River,Godavri ,Godavri ,Nashik,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),Industrial,Clear,Less than 50cm,"Bathing,Washing",Yes,Clear,,0.0,,4.8,7.6,455.0,3.6,3.87,,20,280.0,1.8(BDL),5.9,5(BDL),74,22.99,16.0,,0.4,92.0,54.0,38.0,23.28,14.86,350.0,286.0,65,0.56,0.5(BDL),1(BDL),0.2(BDL),20°00.859,74°00.350,NWMP_July2025.csv,4.8,3.87,"Godavari river at Saikheda village,  Village. Saikheda, Taluka. Niphad, District. Nashik.",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,DO (4.8 < 5); BOD (3.6 > 3),2,2.11,Low Risk,High
