slno,station,agency,state_lgd_code,state,district_lgd_code,district,tehsil,block,village,river,basin,tributary,subtributary,subsubtributary,local_river,latitude,longitude,data_acquisition_time,electric_conductivity_s_cm,colour,odour,turbidity_ntu,temperature_c,total_solids_mg_l,source_file,dissolved_oxygen,bod,ph,temperature,conductivity,nitrate,fecal_coliform,total_coliform,fecal_streptococci,turbidity,cod,total_dissolved_solids,station_name,river_name,sampling_date,month,year,season,available_compliance_label,strict_compliance_label,core_parameter_count,available_compliance_parameters,missing_required_parameters,label_confidence,violation_reasons,violation_count,risk_score,risk_category,risk_confidence
62,Alladupalli,CWC,28,Andhra Pradesh,504,CUDDAPAH,CHAPADU,-,-,Pennar,Pennar,Kunderu,-,-,Kunderu,14.71722222,78.66861111,01-11-2006 09:00,397.0,Light Brown,odour free,,26.0,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,26.0,397.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
63,Alladupalli,CWC,28,Andhra Pradesh,504,CUDDAPAH,CHAPADU,-,-,Pennar,Pennar,Kunderu,-,-,Kunderu,14.71722222,78.66861111,01-12-2006 09:00,396.0,Light Brown,odour free,,22.0,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,22.0,396.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
64,Alladupalli,CWC,28,Andhra Pradesh,504,CUDDAPAH,CHAPADU,-,-,Pennar,Pennar,Kunderu,-,-,Kunderu,14.71722222,78.66861111,02-01-2007 09:30,720.0,Clear,odour free,,23.0,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,23.0,720.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
65,Alladupalli,CWC,28,Andhra Pradesh,504,CUDDAPAH,CHAPADU,-,-,Pennar,Pennar,Kunderu,-,-,Kunderu,14.71722222,78.66861111,01-02-2007 09:30,405.0,Clear,odour free,,27.0,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,27.0,405.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
66,Alladupalli,CWC,28,Andhra Pradesh,504,CUDDAPAH,CHAPADU,-,-,Pennar,Pennar,Kunderu,-,-,Kunderu,14.71722222,78.66861111,01-03-2007 09:30,412.0,Clear,odour free,,27.0,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,27.0,412.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
67,Alladupalli,CWC,28,Andhra Pradesh,504,CUDDAPAH,CHAPADU,-,-,Pennar,Pennar,Kunderu,-,-,Kunderu,14.71722222,78.66861111,28-05-2007 09:30,604.0,Brown,odour free,,28.0,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,28.0,604.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
68,Alladupalli,CWC,28,Andhra Pradesh,504,CUDDAPAH,CHAPADU,-,-,Pennar,Pennar,Kunderu,-,-,Kunderu,14.71722222,78.66861111,01-06-2007 09:30,412.0,Brown,odour free,,28.0,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,28.0,412.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
69,Alladupalli,CWC,28,Andhra Pradesh,504,CUDDAPAH,CHAPADU,-,-,Pennar,Pennar,Kunderu,-,-,Kunderu,14.71722222,78.66861111,02-07-2007 09:00,413.0,Brown,odour free,,27.0,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,27.0,413.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
70,Alladupalli,CWC,28,Andhra Pradesh,504,CUDDAPAH,CHAPADU,-,-,Pennar,Pennar,Kunderu,-,-,Kunderu,14.71722222,78.66861111,01-08-2007 09:00,460.0,Light Brown,odour free,,25.0,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,25.0,460.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
71,Alladupalli,CWC,28,Andhra Pradesh,504,CUDDAPAH,CHAPADU,-,-,Pennar,Pennar,Kunderu,-,-,Kunderu,14.71722222,78.66861111,01-09-2007 09:00,352.0,Brown,odour free,,25.0,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,25.0,352.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
72,Alladupalli,CWC,28,Andhra Pradesh,504,CUDDAPAH,CHAPADU,-,-,Pennar,Pennar,Kunderu,-,-,Kunderu,14.71722222,78.66861111,01-10-2007 09:00,430.0,Brown,odour free,,26.0,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,26.0,430.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
73,Alladupalli,CWC,28,Andhra Pradesh,504,CUDDAPAH,CHAPADU,-,-,Pennar,Pennar,Kunderu,-,-,Kunderu,14.71722222,78.66861111,01-11-2007 10:00,397.0,Light Brown,odour free,,22.0,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,22.0,397.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
74,Alladupalli,CWC,28,Andhra Pradesh,504,CUDDAPAH,CHAPADU,-,-,Pennar,Pennar,Kunderu,-,-,Kunderu,14.71722222,78.66861111,01-12-2007 08:00,396.0,Clear,odour free,,24.0,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,24.0,396.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
75,Alladupalli,CWC,28,Andhra Pradesh,504,CUDDAPAH,CHAPADU,-,-,Pennar,Pennar,Kunderu,-,-,Kunderu,14.71722222,78.66861111,01-01-2008 09:00,460.0,Clear,odour free,,21.0,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,21.0,460.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
76,Alladupalli,CWC,28,Andhra Pradesh,504,CUDDAPAH,CHAPADU,-,-,Pennar,Pennar,Kunderu,-,-,Kunderu,14.71722222,78.66861111,01-02-2008 09:30,450.0,Clear,odour free,,20.0,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,20.0,450.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
77,Alladupalli,CWC,28,Andhra Pradesh,504,CUDDAPAH,CHAPADU,-,-,Pennar,Pennar,Kunderu,-,-,Kunderu,14.71722222,78.66861111,01-03-2008 10:00,831.0,Clear,odour free,,25.0,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,25.0,831.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
78,Alladupalli,CWC,28,Andhra Pradesh,504,CUDDAPAH,CHAPADU,-,-,Pennar,Pennar,Kunderu,-,-,Kunderu,14.71722222,78.66861111,01-04-2008 10:00,817.0,Clear,odour free,,24.0,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,24.0,817.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
79,Alladupalli,CWC,28,Andhra Pradesh,504,CUDDAPAH,CHAPADU,-,-,Pennar,Pennar,Kunderu,-,-,Kunderu,14.71722222,78.66861111,01-05-2008 09:00,924.0,Clear,odour free,,30.0,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,30.0,924.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
80,Alladupalli,CWC,28,Andhra Pradesh,504,CUDDAPAH,CHAPADU,-,-,Pennar,Pennar,Kunderu,-,-,Kunderu,14.71722222,78.66861111,02-06-2008 08:00,464.0,Clear,odour free,,29.5,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,29.5,464.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
81,Alladupalli,CWC,28,Andhra Pradesh,504,CUDDAPAH,CHAPADU,-,-,Pennar,Pennar,Kunderu,-,-,Kunderu,14.71722222,78.66861111,23-07-2008 08:30,430.0,Clear,odour free,,28.0,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,28.0,430.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
82,Alladupalli,CWC,28,Andhra Pradesh,504,CUDDAPAH,CHAPADU,-,-,Pennar,Pennar,Kunderu,-,-,Kunderu,14.71722222,78.66861111,01-08-2008 09:00,462.0,Clear,odour free,,25.5,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,25.5,462.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
83,Alladupalli,CWC,28,Andhra Pradesh,504,CUDDAPAH,CHAPADU,-,-,Pennar,Pennar,Kunderu,-,-,Kunderu,14.71722222,78.66861111,01-09-2008 09:00,405.0,Clear,odour free,,26.0,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,26.0,405.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
84,Alladupalli,CWC,28,Andhra Pradesh,504,CUDDAPAH,CHAPADU,-,-,Pennar,Pennar,Kunderu,-,-,Kunderu,14.71722222,78.66861111,03-10-2008 10:15,395.0,Light Brown,odour free,,25.0,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,25.0,395.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
85,Alladupalli,CWC,28,Andhra Pradesh,504,CUDDAPAH,CHAPADU,-,-,Pennar,Pennar,Kunderu,-,-,Kunderu,14.71722222,78.66861111,01-11-2008 09:30,726.0,Clear,odour free,,21.0,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,21.0,726.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
86,Alladupalli,CWC,28,Andhra Pradesh,504,CUDDAPAH,CHAPADU,-,-,Pennar,Pennar,Kunderu,-,-,Kunderu,14.71722222,78.66861111,01-12-2008 08:00,656.0,Clear,odour free,,20.0,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,20.0,656.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
87,Alladupalli,CWC,28,Andhra Pradesh,504,CUDDAPAH,CHAPADU,-,-,Pennar,Pennar,Kunderu,-,-,Kunderu,14.71722222,78.66861111,01-01-2009 09:30,849.0,Clear,odour free,,20.0,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,20.0,849.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
88,Alladupalli,CWC,28,Andhra Pradesh,504,CUDDAPAH,CHAPADU,-,-,Pennar,Pennar,Kunderu,-,-,Kunderu,14.71722222,78.66861111,02-02-2009 08:00,959.0,Clear,odour free,,22.5,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,22.5,959.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
89,Alladupalli,CWC,28,Andhra Pradesh,504,CUDDAPAH,CHAPADU,-,-,Pennar,Pennar,Kunderu,-,-,Kunderu,14.71722222,78.66861111,02-03-2009 09:10,480.0,Clear,odour free,,26.5,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,26.5,480.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
90,Alladupalli,CWC,28,Andhra Pradesh,504,CUDDAPAH,CHAPADU,-,-,Pennar,Pennar,Kunderu,-,-,Kunderu,14.71722222,78.66861111,01-04-2009 09:30,1050.0,Clear,odour free,,26.5,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,26.5,1050.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
91,Alladupalli,CWC,28,Andhra Pradesh,504,CUDDAPAH,CHAPADU,-,-,Pennar,Pennar,Kunderu,-,-,Kunderu,14.71722222,78.66861111,21-05-2009 09:30,1120.0,Clear,odour free,,28.0,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,28.0,1120.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
92,Alladupalli,CWC,28,Andhra Pradesh,504,CUDDAPAH,CHAPADU,-,-,Pennar,Pennar,Kunderu,-,-,Kunderu,14.71722222,78.66861111,01-06-2009 09:30,930.0,Clear,odour free,,27.0,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,27.0,930.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
93,Alladupalli,CWC,28,Andhra Pradesh,504,CUDDAPAH,CHAPADU,-,-,Pennar,Pennar,Kunderu,-,-,Kunderu,14.71722222,78.66861111,01-07-2009 09:30,685.0,Clear,odour free,,27.0,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,27.0,685.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
94,Alladupalli,CWC,28,Andhra Pradesh,504,CUDDAPAH,CHAPADU,-,-,Pennar,Pennar,Kunderu,-,-,Kunderu,14.71722222,78.66861111,20-08-2009 09:45,457.0,Brown,odour free,,28.5,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,28.5,457.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
95,Alladupalli,CWC,28,Andhra Pradesh,504,CUDDAPAH,CHAPADU,-,-,Pennar,Pennar,Kunderu,-,-,Kunderu,14.71722222,78.66861111,01-09-2009 08:30,853.0,Light Brown,odour free,,27.0,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,27.0,853.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
96,Alladupalli,CWC,28,Andhra Pradesh,504,CUDDAPAH,CHAPADU,-,-,Pennar,Pennar,Kunderu,-,-,Kunderu,14.71722222,78.66861111,01-10-2009 08:00,385.0,Brown,odour free,,24.0,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,24.0,385.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
97,Alladupalli,CWC,28,Andhra Pradesh,504,CUDDAPAH,CHAPADU,-,-,Pennar,Pennar,Kunderu,-,-,Kunderu,14.71722222,78.66861111,03-11-2009 09:30,560.0,Clear,odour free,,24.5,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,24.5,560.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
98,Alladupalli,CWC,28,Andhra Pradesh,504,CUDDAPAH,CHAPADU,-,-,Pennar,Pennar,Kunderu,-,-,Kunderu,14.71722222,78.66861111,01-12-2009 09:30,770.0,Light Brown,odour free,,24.0,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,24.0,770.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
99,Alladupalli,CWC,28,Andhra Pradesh,504,CUDDAPAH,CHAPADU,-,-,Pennar,Pennar,Kunderu,-,-,Kunderu,14.71722222,78.66861111,01-01-2010 08:00,374.0,Clear,odour free,,21.0,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,21.0,374.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
100,Alladupalli,CWC,28,Andhra Pradesh,504,CUDDAPAH,CHAPADU,-,-,Pennar,Pennar,Kunderu,-,-,Kunderu,14.71722222,78.66861111,01-02-2010 08:00,890.0,Clear,odour free,,21.5,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,21.5,890.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
101,Alladupalli,CWC,28,Andhra Pradesh,504,CUDDAPAH,CHAPADU,-,-,Pennar,Pennar,Kunderu,-,-,Kunderu,14.71722222,78.66861111,01-03-2010 08:00,861.0,Clear,odour free,,23.0,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,23.0,861.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
102,Alladupalli,CWC,28,Andhra Pradesh,504,CUDDAPAH,CHAPADU,-,-,Pennar,Pennar,Kunderu,-,-,Kunderu,14.71722222,78.66861111,01-04-2010 09:30,1090.0,Clear,odour free,,27.0,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,27.0,1090.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
103,Alladupalli,CWC,28,Andhra Pradesh,504,CUDDAPAH,CHAPADU,-,-,Pennar,Pennar,Kunderu,-,-,Kunderu,14.71722222,78.66861111,01-05-2010 09:30,1108.0,Clear,odour free,,27.5,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,27.5,1108.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
104,Alladupalli,CWC,28,Andhra Pradesh,504,CUDDAPAH,CHAPADU,-,-,Pennar,Pennar,Kunderu,-,-,Kunderu,14.71722222,78.66861111,01-06-2010 09:30,1200.0,Clear,odour free,,32.0,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,32.0,1200.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
105,Alladupalli,CWC,28,Andhra Pradesh,504,CUDDAPAH,CHAPADU,-,-,Pennar,Pennar,Kunderu,-,-,Kunderu,14.71722222,78.66861111,01-07-2010 09:30,720.0,Clear,odour free,,29.0,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,29.0,720.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
106,Alladupalli,CWC,28,Andhra Pradesh,504,CUDDAPAH,CHAPADU,-,-,Pennar,Pennar,Kunderu,-,-,Kunderu,14.71722222,78.66861111,02-08-2010 09:30,814.0,Light Brown,odour free,,29.0,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,29.0,814.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
107,Alladupalli,CWC,28,Andhra Pradesh,504,CUDDAPAH,CHAPADU,-,-,Pennar,Pennar,Kunderu,-,-,Kunderu,14.71722222,78.66861111,01-09-2010 09:30,860.0,Light Brown,odour free,,30.0,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,30.0,860.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
108,Alladupalli,CWC,28,Andhra Pradesh,504,CUDDAPAH,CHAPADU,-,-,Pennar,Pennar,Kunderu,-,-,Kunderu,14.71722222,78.66861111,04-10-2010 09:30,664.0,Light Brown,odour free,,29.0,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,29.0,664.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
109,Alladupalli,CWC,28,Andhra Pradesh,504,CUDDAPAH,CHAPADU,-,-,Pennar,Pennar,Kunderu,-,-,Kunderu,14.71722222,78.66861111,01-11-2010 09:30,672.0,Light Brown,odour free,,25.0,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,25.0,672.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
110,Alladupalli,CWC,28,Andhra Pradesh,504,CUDDAPAH,CHAPADU,-,-,Pennar,Pennar,Kunderu,-,-,Kunderu,14.71722222,78.66861111,01-12-2010 09:30,668.0,Light Brown,odour free,,25.5,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,25.5,668.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
111,Alladupalli,CWC,28,Andhra Pradesh,504,CUDDAPAH,CHAPADU,-,-,Pennar,Pennar,Kunderu,-,-,Kunderu,14.71722222,78.66861111,03-01-2011 09:30,910.0,Light Brown,odour free,,26.0,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,26.0,910.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
112,Alladupalli,CWC,28,Andhra Pradesh,504,CUDDAPAH,CHAPADU,-,-,Pennar,Pennar,Kunderu,-,-,Kunderu,14.71722222,78.66861111,01-02-2011 09:00,805.0,Light Brown,odour free,,24.0,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,24.0,805.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
113,Alladupalli,CWC,28,Andhra Pradesh,504,CUDDAPAH,CHAPADU,-,-,Pennar,Pennar,Kunderu,-,-,Kunderu,14.71722222,78.66861111,01-03-2011 09:00,836.0,Clear,odour free,,25.0,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,25.0,836.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
114,Alladupalli,CWC,28,Andhra Pradesh,504,CUDDAPAH,CHAPADU,-,-,Pennar,Pennar,Kunderu,-,-,Kunderu,14.71722222,78.66861111,01-04-2011 09:00,1060.0,Clear,odour free,,29.0,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,29.0,1060.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
115,Alladupalli,CWC,28,Andhra Pradesh,504,CUDDAPAH,CHAPADU,-,-,Pennar,Pennar,Kunderu,-,-,Kunderu,14.71722222,78.66861111,02-05-2011 09:00,1006.0,Clear,odour free,,29.0,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,29.0,1006.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
116,Alladupalli,CWC,28,Andhra Pradesh,504,CUDDAPAH,CHAPADU,-,-,Pennar,Pennar,Kunderu,-,-,Kunderu,14.71722222,78.66861111,01-06-2011 09:00,1016.0,Clear,odour free,,30.0,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,30.0,1016.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
117,Alladupalli,CWC,28,Andhra Pradesh,504,CUDDAPAH,CHAPADU,-,-,Pennar,Pennar,Kunderu,-,-,Kunderu,14.71722222,78.66861111,01-07-2011 09:00,1026.0,Clear,odour free,,30.5,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,30.5,1026.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
118,Alladupalli,CWC,28,Andhra Pradesh,504,CUDDAPAH,CHAPADU,-,-,Pennar,Pennar,Kunderu,-,-,Kunderu,14.71722222,78.66861111,01-08-2011 09:30,651.0,Light Brown,odour free,,28.0,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,28.0,651.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
119,Alladupalli,CWC,28,Andhra Pradesh,504,CUDDAPAH,CHAPADU,-,-,Pennar,Pennar,Kunderu,-,-,Kunderu,14.71722222,78.66861111,02-09-2011 09:30,584.0,Light Brown,odour free,,28.0,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,28.0,584.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
120,Alladupalli,CWC,28,Andhra Pradesh,504,CUDDAPAH,CHAPADU,-,-,Pennar,Pennar,Kunderu,-,-,Kunderu,14.71722222,78.66861111,01-10-2011 09:30,617.0,Clear,odour free,,27.0,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,27.0,617.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
121,Alladupalli,CWC,28,Andhra Pradesh,504,CUDDAPAH,CHAPADU,-,-,Pennar,Pennar,Kunderu,-,-,Kunderu,14.71722222,78.66861111,01-11-2011 09:00,621.0,Clear,odour free,,28.0,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,28.0,621.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
122,Alladupalli,CWC,28,Andhra Pradesh,504,CUDDAPAH,CHAPADU,-,-,Pennar,Pennar,Kunderu,-,-,Kunderu,14.71722222,78.66861111,01-12-2011 09:30,784.0,Light Brown,odour free,,26.0,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,26.0,784.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
