stn_code,sampling_date,month,sampling_time,stn_name,type_water_body,name_of_water_body,river_basin,district,state_name,mon_agency,frequency,major_polluting_sources,use_based_class,use_of_water_in_down_stream,visibility_effluent_discharge,weather,approx_depth,human_activities,floating_matter,color,odor,flow,temperature,dissolved_o2,ph,conductivity,bod,nitrate_n,fecal_coliform,total_coliform,fecal_streptococci,turbidity,phenophelene_alkanity,total_alkalinity,chlorides,cod,total_kjeldahl_n,amonia_n,hardness_caco3,calcium_caco3,magnesium_caco3,sulphate,sodium,total_dissolved_solids,total_fixed_solids,total_suspended_solids,phosphate,boron,potassium,flouride,remark,latitude,longitude,source_file,dissolved_oxygen,nitrate,station_name,river_name,year,season,available_compliance_label,strict_compliance_label,core_parameter_count,available_compliance_parameters,missing_required_parameters,label_confidence,violation_reasons,violation_count,risk_score,risk_category,risk_confidence
2171,09-08-2025,Sep,14:10:00,"Kanhan river at D/s of M/s Vidarbha Paper Mills,  Village. Sinora, Taluka. Parseoni, District. Nagpur.",River,Kanhan ,Kanhan ,Nagpur,Maharashtra,Maharashtra PCB,Monthly,Municipal Sewage,"E (Irrigation, industrial cooling and controlled waste)",,,Clear,Less than 50cm,"Bathing,Washing,Fishing",Yes,Clear,,0.0,25.0,6.1,8.4,435.0,3.6,3.26,140,280.0,1.8(BDL),30,16.2,220,13.5,12.0,2.8,1.05,217.2,92.6,124.6,21.06,62.6,340.0,292.0,31,0.2(BDL),0.5(BDL),10,0.2(BDL),,21°12.575,79°14.203,NWMP_September2025_MPCB_0.csv,6.1,3.26,"Kanhan river at D/s of M/s Vidarbha Paper Mills,  Village. Sinora, Taluka. Parseoni, District. Nagpur.",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,BOD (3.6 > 3),1,0.51,Low Risk,High
1315,09-02-2025,Sep,14:10:00,"Wardha river at Pulgaon Railway Bridge, Village. Pulgaon,Taluka . Wardha, District. Wardha.",River,Wardha ,Wardha ,Nagpur,Maharashtra,Maharashtra PCB,Monthly,Municipal Sewage,"E (Irrigation, industrial cooling and controlled waste)",,,Clear,Less than 50cm,"Bathing,Washing",Yes,Clear,,0.0,20.0,7.3,8.4,344.0,4.0,1.65,79,170.0,1.8(BDL),75,16.4,185,14,16.0,1.68,0.41,169.8,95.2,74.6,15.39,24.4,240.0,206.0,31,0.2(BDL),0.5(BDL),2.8,0.2(BDL),,20° 30,78° 20,NWMP_September2025_MPCB_0.csv,7.3,1.65,"Wardha river at Pulgaon Railway Bridge, Village. Pulgaon,Taluka . Wardha, District. Wardha.",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,BOD (4.0 > 3),1,0.85,Low Risk,High
1909,09-03-2025,Sep,16:05:00,"Kanhan river at D/s of Nagpur, Village. Agargaon, Taluka. Kuhi, District. Nagpur.",River,Kanhan ,Kanhan ,Nagpur,Maharashtra,Maharashtra PCB,Monthly,Municipal Sewage,"E (Irrigation, industrial cooling and controlled waste)",,,Clear,Less than 50cm,"Bathing,Washing,Fishing",Yes,Clear,,0.0,20.0,3.4,7.4,385.0,11.4,3.11,110,220.0,1.8(BDL),650,5(BDL),179,17.99,40.0,2.8,1.37,191.8,125.2,66.6,27.12,25.3,262.0,225.0,116,0.21,0.5(BDL),4.2,0.2(BDL),,21° 15',79° 08',NWMP_September2025_MPCB_0.csv,3.4,3.11,"Kanhan river at D/s of Nagpur, Village. Agargaon, Taluka. Kuhi, District. Nagpur.",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,DO (3.4 < 5); BOD (11.4 > 3),2,19.95,Low Risk,High
1910,09-03-2025,Sep,17:15:00,"Wainganga river after confluence with Kanhan river, Village. Ambhora,Taluka. Kuhi, District. Nagpur.",River,Kanhan ,Kanhan ,Nagpur,Maharashtra,Maharashtra PCB,Monthly,Municipal Sewage,"E (Irrigation, industrial cooling and controlled waste)",,,Clear,Less than 50cm,"Bathing,Washing,Fishing",Yes,Clear,,0.0,20.0,5.9,7.4,220.0,4.1,1.02,220,920.0,1.8(BDL),55,5(BDL),109,11.5,20.0,1.68,0.47,112.6,71.2,41.4,14.6,12.2,150.0,129.0,21,0.22,0.5(BDL),2.2,0.2(BDL),,21° 16',79° 10',NWMP_September2025_MPCB_0.csv,5.9,1.02,"Wainganga river after confluence with Kanhan river, Village. Ambhora,Taluka. Kuhi, District. Nagpur.",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,BOD (4.1 > 3),1,0.94,Low Risk,High
2722,09-02-2025,Sep,16:20:00,"Wena river at U/s of Mohata Mills, near Railway bridge on Wardha  Chandrapur Railway line, Village. Hinganghat, Taluka. Hinganghat, District. Wardha.",River,Wena,Wena,Nagpur,Maharashtra,Maharashtra PCB,Monthly,Municipal Sewage,"E (Irrigation, industrial cooling and controlled waste)",,,Clear,Less than 50cm,"Bathing,Washing,Fishing",Yes,Clear,,0.0,20.0,5.8,7.9,308.0,5.0,2.48,70,140.0,1.8(BDL),450,5(BDL),152,29.99,20.0,2.24,0.62,158.6,107.6,51.0,19.61,17.1,251.0,216.0,189,0.2(BDL),0.5(BDL),2.7,0.2(BDL),,20° 57.008,79° 00.756,NWMP_September2025_MPCB_0.csv,5.8,2.48,"Wena river at U/s of Mohata Mills, near Railway bridge on Wardha  Chandrapur Railway line, Village. Hinganghat, Taluka. Hinganghat, District. Wardha.",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,BOD (5.0 > 3),1,1.7,Low Risk,High
2723,09-02-2025,Sep,16:30:00,"Wena river at D/s of Mohata Mills, near  bridge on Hinganghat. Wadner road,  Village. Hinganghat, Taluka. Hinganghat,  District. Wardha.",River,Wena,Wena,Nagpur,Maharashtra,Maharashtra PCB,Monthly,Municipal Sewage,"E (Irrigation, industrial cooling and controlled waste)",,,Clear,Less than 50cm,"Bathing,Washing,Fishing",Yes,Clear,,0.0,20.0,5.4,8.0,304.0,6.0,2.14,220,350.0,1.8(BDL),700,5(BDL),156,13,24.0,1.68,0.5,139.2,97.6,41.6,18.15,17,210.0,180.0,164,0.2(BDL),0.5(BDL),2.6,0.2(BDL),,20° 32.655,78° 48.714,NWMP_September2025_MPCB_0.csv,5.4,2.14,"Wena river at D/s of Mohata Mills, near  bridge on Hinganghat. Wadner road,  Village. Hinganghat, Taluka. Hinganghat,  District. Wardha.",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,BOD (6.0 > 3),1,2.55,Low Risk,High
5979,09-08-2025,Sep,18:10:00,"Nag river near ambazari lake, Dist- Nagpur",River,,,Nagpur,Maharashtra,Maharashtra PCB,Monthly,Municipal Sewage,No Information,,,Clear,Less than 50cm,Others,Yes,Clear,,0.0,25.0,6.5,7.8,453.0,3.5,0.32,170,350.0,1.8(BDL),9.2,5(BDL),183,37.99,12.0,1.68,0.4,209.0,115.2,93.8,17.5,34.2,284.0,244.0,10(BDL),0.2(BDL),0.5(BDL),2.8,0.2(BDL),,,,NWMP_September2025_MPCB_0.csv,6.5,0.32,"Nag river near ambazari lake, Dist- Nagpur",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,BOD (3.5 > 3),1,0.43,Low Risk,High
5980,09-08-2025,Sep,15:50:00,Nag river  near bhandewadi bridge Dist- Nagpur,River,,,Nagpur,Maharashtra,Maharashtra PCB,Monthly,Municipal Sewage,No Information,,,Clear,Less than 50cm,Others,Yes,Clear,,0.0,25.0,0.3(BDL),7.6,726.0,22.0,0.3(BDL),920,1600.0,2,17,5(BDL),294,57.98,52.0,3.36,2.24,250.8,176.8,74.0,29.16,31.1,497.0,427.0,16,1.23,0.5(BDL),3.6,0.2(BDL),,,,NWMP_September2025_MPCB_0.csv,0.3,0.3(BDL),Nag river  near bhandewadi bridge Dist- Nagpur,River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,DO (0.3 < 5); BOD (22.0 > 3),2,53.77,High Risk,High
5981,09-08-2025,Sep,14:40:00,"Nag river  near asoli road bridge, bhandara road, Dist- Nagpur",River,,,Nagpur,Maharashtra,Maharashtra PCB,Monthly,Municipal Sewage,No Information,,,Clear,Less than 50cm,Others,Yes,Clear,,0.0,25.0,0.3(BDL),7.5,721.0,18.0,0.3(BDL),280,350.0,1.8(BDL),55,5(BDL),291,57.98,40.0,3.92,2.64,241.8,173.2,68.6,26.7,59.5,484.0,416.0,22,1.1,0.5(BDL),10,0.2(BDL),,,,NWMP_September2025_MPCB_0.csv,0.3,0.3(BDL),"Nag river  near asoli road bridge, bhandara road, Dist- Nagpur",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,DO (0.3 < 5); BOD (18.0 > 3),2,50.37,High Risk,High
5982,09-08-2025,Sep,11:55:00,"Pilli river  near wanjara layout, kamptee road, Dist-Nagpur",River,,,Nagpur,Maharashtra,Maharashtra PCB,Monthly,Municipal Sewage,No Information,,,Clear,Less than 50cm,Others,Yes,Clear,,0.0,25.0,0.3(BDL),7.6,738.0,18.5,1.67,170,350.0,1.8(BDL),50,5(BDL),280,45.49,44.0,6.72,4.71,303.0,146.6,156.4,31.7,46.5,456.0,392.0,45,1.3,0.5(BDL),7.5,0.2(BDL),,,,NWMP_September2025_MPCB_0.csv,0.3,1.67,"Pilli river  near wanjara layout, kamptee road, Dist-Nagpur",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,DO (0.3 < 5); BOD (18.5 > 3),2,50.79,High Risk,High
5983,09-08-2025,Sep,11:30:00,"Pilli river  near, vill-mankapur on koradi road, Dist- Nagpur",River,,,Nagpur,Maharashtra,Maharashtra PCB,Monthly,Municipal Sewage,No Information,,,Clear,Less than 50cm,Others,Yes,Clear,,0.0,25.0,0.3(BDL),7.7,746.0,41.0,0.3(BDL),140,280.0,1.8(BDL),100,5(BDL),283,45.49,112.0,7.28,4.42,277.0,122.8,154.2,25.74,46.9,492.0,423.0,68,1.3,0.5(BDL),7.5,0.2(BDL),,,,NWMP_September2025_MPCB_0.csv,0.3,0.3(BDL),"Pilli river  near, vill-mankapur on koradi road, Dist- Nagpur",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,DO (0.3 < 5); BOD (41.0 > 3),2,69.94,High Risk,High
2172,09-03-2025,Sep,05:50:00,"Wainganga river at D/s of Ellora Paper Mills, Village. Tumsar, Taluka. Tumsar, District. Bhandara.",River,Wainganga ,Wainganga ,Bhandara,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),,Industrial,Clear,Less than 50cm,"Cultivation,Others",Yes,Light Brown,Odourless,3.0,16.0,6.5,8.0,168.0,5.5,0.83,70,140.0,1.8(BDL),330,5(BDL),83,10,28.0,2.24,0.71,87.8,53.0,34.8,22.16,7.9,124.0,107.0,86,0.2(BDL),0.5(BDL),1.5,0.2(BDL),,21°21.307,79°47.943,NWMP_September2025_MPCB_0.csv,6.5,0.83,"Wainganga river at D/s of Ellora Paper Mills, Village. Tumsar, Taluka. Tumsar, District. Bhandara.",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,BOD (5.5 > 3),1,2.13,Low Risk,High
2173,09-03-2025,Sep,05:30:00,"Wainganga river at U/s of Ellora Paper Mills, Village. Tumsar, Taluka. Tumsar, District. Bhandara.",River,Wainganga ,Wainganga ,Bhandara,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),,Industrial,Clear,Less than 50cm,"Cultivation,Others",Yes,Light Brown, Odourless,3.0,16.0,6.7,7.7,165.0,5.4,0.88,33,70.0,1.8(BDL),340,5(BDL),86,9,24.0,2.8,0.71,82.8,55.4,27.4,24.6,7.9,127.0,109.0,112,0.2(BDL),0.5(BDL),1.6,0.2(BDL),,21°21.454,79°47.942,NWMP_September2025_MPCB_0.csv,6.7,0.88,"Wainganga river at U/s of Ellora Paper Mills, Village. Tumsar, Taluka. Tumsar, District. Bhandara.",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,BOD (5.4 > 3),1,2.04,Low Risk,High
5984,09-04-2025,Sep,10:00:00,"Wainganga river at kardha bridge, D/S of bhandara city, Dist- Bhandara",River,,,Bhandara,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),,Industrial,Clear,Less than 50cm,"Cultivation,Others",Yes,Light Brown,Odourless,3.0,16.0,7.1,7.7,170.0,3.8,0.71,33,49.0,1.8(BDL),350,5(BDL),88,10.5,20.0,2.24,0.86,85.4,58.0,27.4,26.6,7.9,132.0,112.0,65,0.2(BDL),0.5(BDL),1.6,0.2(BDL),,21.150911,79.66716,NWMP_September2025_MPCB_0.csv,7.1,0.71,"Wainganga river at kardha bridge, D/S of bhandara city, Dist- Bhandara",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,BOD (3.8 > 3),1,0.68,Low Risk,High
5985,09-04-2025,Sep,11:30:00,"Gosekhurd Dam village - Gosekhurd, pauni, Dist- Bhandara",Dam,,,Bhandara,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),,Industrial,Clear,Less than 50cm,"Cultivation,Others",Yes,Clear,Odourless,3.0,16.0,7.2,7.6,224.0,3.4,1.18,49,79.0,1.8(BDL),21,5(BDL),111,11.5,12.0,1.5(BDL),0.4,108.8,75.6,33.2,10.59,11.6,157.0,135.0,10(BDL),0.2(BDL),0.5(BDL),2.2,0.2(BDL),,20.875423,79.611417,NWMP_September2025_MPCB_0.csv,7.2,1.18,"Gosekhurd Dam village - Gosekhurd, pauni, Dist- Bhandara",Dam,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,BOD (3.4 > 3),1,0.34,Low Risk,High
11,09-07-2025,Sep,16:00:00,"Wainganga river at Ashti, Village. Ashti, Taluka. Gondpipri, District.Chandrapur.",River,Wainganga ,Wainganga ,Chandrapur,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),,Industrial,Clear,Less than 50cm,Others,Yes,Clear,,0.0,22.0,6.1,8.4,1873.0,3.3,1,33,49.0,1.8(BDL),45,5(BDL),113,10,8.0,2.24,0.43,102.8,72.8,30.0,12.3,8.9,140.0,120.0,27,0.2(BDL),0.5(BDL),1.8,0.2(BDL),,19°10.643,79°47.140 ,NWMP_September2025_MPCB_0.csv,6.1,1,"Wainganga river at Ashti, Village. Ashti, Taluka. Gondpipri, District.Chandrapur.",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,BOD (3.3 > 3),1,0.26,Low Risk,High
2156,09-08-2025,Sep,09:00:00,"Wardha river at confluence point of Penganga & Wardha. Village. Jugad, Taluka. Wani, District. Yavatmal.",River,Penganga ,Penganga ,Chandrapur,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),,Industrial,Clear,Less than 50cm,Bathing,Yes,Clear,,0.0,20.0,5.7,8.5,501.0,4.1,4.03,110,280.0,1.8(BDL),50,16.4,229,19.99,16.0,2.24,0.83,212.2,85.4,126.8,30.18,34.2,329.0,283.0,25,0.2(BDL),0.5(BDL),2.8,0.2(BDL),,19°53.943,79°08.911,NWMP_September2025_MPCB_0.csv,5.7,4.03,"Wardha river at confluence point of Penganga & Wardha. Village. Jugad, Taluka. Wani, District. Yavatmal.",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,BOD (4.1 > 3),1,0.94,Low Risk,High
2174,09-08-2025,Sep,09:45:00,"Wardha river at D/s of ACC Ltd. Ghuggus near WCL pump house, Village. Ghuggus, Taluka. Chandrapur, District. Chandrapur.",River,Wardha ,Wardha ,Chandrapur,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),,Industrial,Clear,Less than 50cm,Boating,Yes,Clear,,0.0,20.0,6.1,8.5,501.0,4.0,4.05,110,220.0,1.8(BDL),16,17.2,229,19.99,16.0,2.8,0.99,214.2,83.0,131.2,30,33.3,340.0,292.0,52,0.2(BDL),0.5(BDL),2.8,0.2(BDL),,19°54.291,79°06.894,NWMP_September2025_MPCB_0.csv,6.1,4.05,"Wardha river at D/s of ACC Ltd. Ghuggus near WCL pump house, Village. Ghuggus, Taluka. Chandrapur, District. Chandrapur.",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,BOD (4.0 > 3),1,0.85,Low Risk,High
2175,09-07-2025,Sep,13:15:00,"Wainganga river at U/s of Gaurav Paper Mills, near jackwell,  Village. Bramhpuri, Taluka. Chandrapur, District. Chandrapur.",River,Wainganga ,Wainganga ,Chandrapur,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),,Industrial,Clear,Less than 50cm,Bathing,Yes,Clear,,0.0,22.0,6.5,8.0,185.0,3.2,1.04,79,140.0,1.8(BDL),70,5(BDL),113,10,8.0,2,0.43,95.2,76.2,19.0,14.34,8.9,146.0,125.0,34,0.2(BDL),0.5(BDL),1.8,0.2(BDL),,20°37.169,79°51.408,NWMP_September2025_MPCB_0.csv,6.5,1.04,"Wainganga river at U/s of Gaurav Paper Mills, near jackwell,  Village. Bramhpuri, Taluka. Chandrapur, District. Chandrapur.",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,BOD (3.2 > 3),1,0.17,Low Risk,High
2176,09-07-2025,Sep,12:30:00,"Wainganga river at D/s of Gaurav Paper Mills, near jackwell,  Village. Bramhpuri, Taluka. Chandrapur, District. Chandrapur.",River,Wainganga ,Wainganga ,Chandrapur,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),,Industrial,Clear,Less than 50cm,Bathing,Yes,Clear,,0.0,21.0,6.3,7.6,183.0,3.5,0.59,140,280.0,1.8(BDL),70,5(BDL),101,10,12.0,2.24,0.43,95.2,70.4,24.8,10.59,19.6,141.0,121.0,29,0.2(BDL),0.5(BDL),2.6,0.2(BDL),,20°37.169,79°56.408,NWMP_September2025_MPCB_0.csv,6.3,0.59,"Wainganga river at D/s of Gaurav Paper Mills, near jackwell,  Village. Bramhpuri, Taluka. Chandrapur, District. Chandrapur.",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,BOD (3.5 > 3),1,0.43,Low Risk,High
2697,09-05-2025,Sep,13:30:00,"Penganga river near water supply scheme of Umarkhed M.C., Village. Belkhed,Taluka. Umarkhed, District. Yavatmal.",River,Penganga ,Penganga ,Chandrapur,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),,Industrial,Clear,Less than 50cm,"Bathing,Washing",Yes,Clear,,0.0,22.0,6.8,8.2,337.0,3.2,2.62,7.8,13.0,1.8(BDL),6,5.6,158,15.5,8.0,1.68,0.4,161.2,113.8,47.4,17.3,19.1,220.0,189.0,10(BDL),0.2(BDL),0.5(BDL),2.6,0.2(BDL),,20° 23.559,78° 07.934,NWMP_September2025_MPCB_0.csv,6.8,2.62,"Penganga river near water supply scheme of Umarkhed M.C., Village. Belkhed,Taluka. Umarkhed, District. Yavatmal.",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,BOD (3.2 > 3),1,0.17,Low Risk,High
2698,09-05-2025,Sep,13:45:00,"Penganga river D/s of Isapur Dam, Village. Isapur,Taluka. Pusad,District. Yavatmal.",River,Penganga ,Penganga ,Chandrapur,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),,Industrial,Clear,Less than 50cm,Bathing,Yes,Clear,,0.0,22.0,5.8,8.2,336.0,4.4,2.44,49,79.0,1.8(BDL),9.1,6.4,159,17.49,16.0,1.68,0.4,167.4,92.8,74.6,17.3,19.1,218.0,187.0,15,0.2(BDL),0.5(BDL),2.6,0.2(BDL),,20° 23.559,78° 07.934,NWMP_September2025_MPCB_0.csv,5.8,2.44,"Penganga river D/s of Isapur Dam, Village. Isapur,Taluka. Pusad,District. Yavatmal.",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,BOD (4.4 > 3),1,1.19,Low Risk,High
2719,09-07-2025,Sep,17:45:00,"Wardha river at D/s of Erai river at Hadasti near Arun Engg. Works, Village. Hadasti, Taluka. Chandrapur, District. Chandrapur.",River,Erai ,Erai ,Chandrapur,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),,Industrial,Clear,Less than 50cm,"Bathing,Washing",Yes,Clear,,0.0,21.0,5.8,8.4,500.0,3.7,4.14,140,280.0,1.8(BDL),60,15.6,224,20.99,16.0,2.8,1.19,218.2,98.6,119.6,33.8,34.2,329.0,283.0,31,0.2(BDL),0.5(BDL),2.8,0.2(BDL),,19° 59.433,79° 15.754,NWMP_September2025_MPCB_0.csv,5.8,4.14,"Wardha river at D/s of Erai river at Hadasti near Arun Engg. Works, Village. Hadasti, Taluka. Chandrapur, District. Chandrapur.",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,BOD (3.7 > 3),1,0.6,Low Risk,High
2720,09-07-2025,Sep,18:15:00,"Wardha river at U/s of Erai river at Hadasti near Arun Engg. Works, Village. Hadasti, Taluka. Chandrapur, District. Chandrapur.",River,Erai ,Erai ,Chandrapur,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),,Industrial,Clear,Less than 50cm,"Bathing,Washing",Yes,Clear,,0.0,20.0,6.4,8.4,500.0,3.0,4.23,79,110.0,1.8(BDL),60,16.8,219,20.49,8.0,2.24,0.83,207.2,85.4,121.8,25.6,34.6,346.0,298.0,62,0.2(BDL),0.5(BDL),2.8,0.2(BDL),,19° 59.263,79° 06.907,NWMP_September2025_MPCB_0.csv,6.4,4.23,"Wardha river at U/s of Erai river at Hadasti near Arun Engg. Works, Village. Hadasti, Taluka. Chandrapur, District. Chandrapur.",River,,,Compliant_Based_On_Available_Parameters,Compliant,3,"DO, BOD, pH",None,High,None,0,0.0,Low Risk,High
2721,09-08-2025,Sep,10:15:00,"Wardha river at U/s of ACC Ltd. Ghuggus near WCL pump house, Village. Ghuggus, Taluka. Chandrapur, District. Chandrapur.",River,Wardha ,Wardha ,Chandrapur,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),,Industrial,Clear,Less than 50cm,"Bathing,Washing",Yes,Clear,,0.0,20.0,6.5,8.4,501.0,3.6,4.13,79,140.0,1.8(BDL),60,18.4,227,17.99,12.0,2.24,1.24,205.8,90.2,115.6,30.18,34.1,327.0,281.0,51,0.2(BDL),0.5(BDL),2.7,0.2(BDL),,19° 54.336,79° 06.894,NWMP_September2025_MPCB_0.csv,6.5,4.13,"Wardha river at U/s of ACC Ltd. Ghuggus near WCL pump house, Village. Ghuggus, Taluka. Chandrapur, District. Chandrapur.",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,BOD (3.6 > 3),1,0.51,Low Risk,High
1212,09-07-2025,Sep,17:00:00,"Wardha river at Rajura bridge, Village. Rajura, Taluka. Chandrapur, District. Chandrapur.",River,Wardha ,Wardha ,Chandrapur,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),,Industrial,Clear,Less than 50cm,"Bathing,Washing",Yes,Clear,,0.0,20.0,6.7,8.4,503.0,3.4,4.06,110,170.0,1.8(BDL),110,16.2,215,19.99,12.0,2.8,1.05,207.6,87.8,119.8,33.8,9,327.0,281.0,41,0.2(BDL),0.5(BDL),1.8,0.2(BDL),,19° 48,79° 23,NWMP_September2025_MPCB_0.csv,6.7,4.06,"Wardha river at Rajura bridge, Village. Rajura, Taluka. Chandrapur, District. Chandrapur.",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,BOD (3.4 > 3),1,0.34,Low Risk,High
1095,09-02-2025,Sep,11:45:00,"Godavari river at U/s of Gangapur Dam, Village. Gangapur,Taluka. Nashik, District. Nashik.", Dam,Godavari ,Godavari ,Nashik,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),,Industrial,Clear,Less than 50cm,Bathing,Yes,Clear,,0.0,,6,7.8,171.0,3.0,1.04,17,94.0,1.8(BDL),4.16,5(BDL),30,6.5,12.0,1.5(BDL),0.4,36.0,20.0,16.0,5(BDL),7.2,141.0,111.0,39,0.57,0.5(BDL),1(BDL),0.2(BDL),,20°02.400 ,73°40.751,NWMP_September2025_MPCB_0.csv,6.0,1.04,"Godavari river at U/s of Gangapur Dam, Village. Gangapur,Taluka. Nashik, District. Nashik.", Dam,,,Compliant_Based_On_Available_Parameters,Compliant,3,"DO, BOD, pH",None,High,None,0,0.0,Low Risk,High
1096,09-02-2025,Sep,13:45:00,"Godavari river at Ramkund, Village. Panchavati, Taluka. Nashik, District. Nashik.",River,Godavri ,Godavri ,Nashik,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),,Industrial,Clear,Less than 50cm,Others,Yes,Clear,,,,5.2,8.2,321.0,4.2,2.52,24,280.0,1.8(BDL),2.61,5(BDL),62,16.99,20.0,1.5(BDL),0.4,76.0,44.0,32.0,29.98,13.42,259.0,196.0,52,0.44,0.5(BDL),1(BDL),0.2(BDL),,20°00.482,73°47.542,NWMP_September2025_MPCB_0.csv,5.2,2.52,"Godavari river at Ramkund, Village. Panchavati, Taluka. Nashik, District. Nashik.",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,BOD (4.2 > 3),1,1.02,Low Risk,High
1211,09-02-2025,Sep,13:45:00,"Godavari river at D/s of Nashik near Amardham, Village. GadgebabaMaharaj Nagar, Taluka . Nashik, District. Nashik.",River,Godavri ,Godavri ,Nashik,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),,Industrial,Clear,Less than 50cm,"Bathing,Washing",Yes,Clear,,0.0,,5.2,8.2,321.0,4.2,2.52,24,280.0,1.8(BDL),2.61,5(BDL),62,16.99,20.0,1.5(BDL),0.4,76.0,44.0,32.0,29.98,13.42,259.0,196.0,52,0.44,0.5(BDL),1(BDL),0.2(BDL),,20°00.109,73°47.842,NWMP_September2025_MPCB_0.csv,5.2,2.52,"Godavari river at D/s of Nashik near Amardham, Village. GadgebabaMaharaj Nagar, Taluka . Nashik, District. Nashik.",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,BOD (4.2 > 3),1,1.02,Low Risk,High
2177,09-02-2025,Sep,12:30:00,"Godavari river near Someshwar Temple, Village. Someshwar, Taluka. Nashik, District. Nashik.",River,Godavri ,Godavri ,Nashik,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),,Industrial,Clear,Less than 50cm,"Boating,Tourism Spot",Yes,Clear,,0.0,,5.9,8.2,209.0,3.2,1.49,26,540.0,1.8(BDL),2.52,5(BDL),38,10.5,12.0,1.5(BDL),0.4,46.0,26.0,20.0,16.53,8.6,169.0,121.0,35,0.49,0.5(BDL),1(BDL),0.2(BDL),,20°01.391,73°43.740,NWMP_September2025_MPCB_0.csv,5.9,1.49,"Godavari river near Someshwar Temple, Village. Someshwar, Taluka. Nashik, District. Nashik.",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,BOD (3.2 > 3),1,0.17,Low Risk,High
