stn_code,sampling_date,month,sampling_time,stn_name,type_water_body,name_of_water_body,river_basin,district,state_name,mon_agency,frequency,major_polluting_sources,use_based_class,use_of_water_in_down_stream,visibility_effluent_discharge,weather,approx_depth,human_activities,floating_matter,color,odor,flow,temperature,dissolved_o2,ph,conductivity,bod,nitrate_n,fecal_coliform,total_coliform,fecal_streptococci,turbidity,phenophelene_alkanity,total_alkalinity,chlorides,cod,total_kjeldahl_n,amonia_n,hardness_caco3,calcium_caco3,magnesium_caco3,sulphate,sodium,total_dissolved_solids,total_fixed_solids,total_suspended_solids,phosphate,boron,potassium,flouride,remark,latitude,longitude,source_file,dissolved_oxygen,nitrate,station_name,river_name,year,season,available_compliance_label,strict_compliance_label,core_parameter_count,available_compliance_parameters,missing_required_parameters,label_confidence,violation_reasons,violation_count,risk_score,risk_category,risk_confidence
1315,08-07-2025,Aug,16:30:00,"Wardha river at Pulgaon Railway Bridge, Village. Pulgaon,Taluka . Wardha, District. Wardha.",River,Wardha ,Wardha ,Nagpur,Maharashtra,Maharashtra PCB,Monthly,Municipal Sewage,"E (Irrigation, industrial cooling and controlled waste)",,,Clear,Less than 50cm,"Bathing,Fishing",Yes,Clear,,0.0,22.0,6.9,8.5,421.0,3.0,2.32,49,170,1.8(BDL),1(BDL),11.6,215,19.99,12.0,1.5(BDL),0.4,198.6,109.0,89.6,20.32,38.2,290.0,238.0,16,0.2(BDL),0.5(BDL),3.1,0.2(BDL),,20° 30,78° 20,NWMP_August2025_MPCB_0.csv,6.9,2.32,"Wardha river at Pulgaon Railway Bridge, Village. Pulgaon,Taluka . Wardha, District. Wardha.",River,,,Compliant_Based_On_Available_Parameters,Compliant,3,"DO, BOD, pH",None,High,None,0,0.0,Low Risk,High
1909,08-08-2025,Aug,14:20:00,"Kanhan river at D/s of Nagpur, Village. Agargaon, Taluka. Kuhi, District. Nagpur.",River,Kanhan ,Kanhan ,Nagpur,Maharashtra,Maharashtra PCB,Monthly,Municipal Sewage,"E (Irrigation, industrial cooling and controlled waste)",,,Clear,Less than 50cm,"Bathing,Washing,Fishing",Yes,Clear,,0.0,20.0,6.4,8.2,244.0,3.6,1.09,110,170,1.8(BDL),4.3,6.8,1204,11.5,12.0,1.5(BDL),0.4,113.4,81.4,32.0,29.13,15.4,178.0,144.0,22,0.2(BDL),0.5(BDL),2.5,0.2(BDL),,21° 15',79° 08',NWMP_August2025_MPCB_0.csv,6.4,1.09,"Kanhan river at D/s of Nagpur, Village. Agargaon, Taluka. Kuhi, District. Nagpur.",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,BOD (3.6 > 3),1,0.51,Low Risk,High
1910,08-08-2025,Aug,15:25:00,"Wainganga river after confluence with Kanhan river, Village. Ambhora,Taluka. Kuhi, District. Nagpur.",River,Kanhan ,Kanhan ,Nagpur,Maharashtra,Maharashtra PCB,Monthly,Municipal Sewage,"E (Irrigation, industrial cooling and controlled waste)",,,Clear,Less than 50cm,"Bathing,Fishing,Tourism Spot",Yes,Clear,,0.0,20.0,6.2,8.2,284.0,3.8,1.14,110,220,1.8(BDL),6,5.6,120,10,12.0,1.5(BDL),0.4,118.0,80.4,37.6,29.13,13.6,216.0,177.0,12,0.2(BDL),0.5(BDL),2.3,0.2(BDL),,21° 16',79° 10',NWMP_August2025_MPCB_0.csv,6.2,1.14,"Wainganga river after confluence with Kanhan river, Village. Ambhora,Taluka. Kuhi, District. Nagpur.",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,BOD (3.8 > 3),1,0.68,Low Risk,High
2722,08-07-2025,Aug,13:20:00,"Wena river at U/s of Mohata Mills, near Railway bridge on Wardha  Chandrapur Railway line, Village. Hinganghat, Taluka. Hinganghat, District. Wardha.",River,Wena,Wena,Nagpur,Maharashtra,Maharashtra PCB,Monthly,Municipal Sewage,"E (Irrigation, industrial cooling and controlled waste)",,,Clear,Less than 50cm,"Bathing,Washing,Fishing",Yes,Clear,,0.0,22.0,6.8,8.2,571.0,3.0,3.66,49,110,1.8(BDL),2.8,13.8,231,25.99,12.0,2.24,0.58,246.6,135.2,111.4,63.46,42,418.0,342.0,24,0.2(BDL),0.5(BDL),3.4,0.2(BDL),,20° 57.008,79° 00.756,NWMP_August2025_MPCB_0.csv,6.8,3.66,"Wena river at U/s of Mohata Mills, near Railway bridge on Wardha  Chandrapur Railway line, Village. Hinganghat, Taluka. Hinganghat, District. Wardha.",River,,,Compliant_Based_On_Available_Parameters,Compliant,3,"DO, BOD, pH",None,High,None,0,0.0,Low Risk,High
2723,08-07-2025,Aug,13:30:00,"Wena river at D/s of Mohata Mills, near  bridge on Hinganghat. Wadner road,  Village. Hinganghat, Taluka. Hinganghat,  District. Wardha.",River,Wena,Wena,Nagpur,Maharashtra,Maharashtra PCB,Monthly,Municipal Sewage,"E (Irrigation, industrial cooling and controlled waste)",,,Clear,Less than 50cm,"Bathing,Washing,Fishing",Yes,Clear,,0.0,22.0,6.4,8.2,543.0,3.2,3.62,110,220,1.8(BDL),2.9,14.8,233,39.99,8.0,2.24,0.58,250.0,137.8,112.2,64.04,45.8,401.0,332.0,34,0.2(BDL),0.5(BDL),3.8,0.2(BDL),,20° 32.655,78° 48.714,NWMP_August2025_MPCB_0.csv,6.4,3.62,"Wena river at D/s of Mohata Mills, near  bridge on Hinganghat. Wadner road,  Village. Hinganghat, Taluka. Hinganghat,  District. Wardha.",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,BOD (3.2 > 3),1,0.17,Low Risk,High
5979,08-06-2025,Aug,17:20:00,"Nag river near ambazari lake, Dist- Nagpur",River,,,Nagpur,Maharashtra,Maharashtra PCB,Monthly,Municipal Sewage,"E (Irrigation, industrial cooling and controlled waste)",,,Clear,Less than 50cm,Others,Yes,Clear,,0.0,24.0,6.1,7.5,395.0,4.6,0.99,1600,1600,2,1.3,5(BDL),178,38.49,20.0,2.24,0.69,185.8,128.8,57.0,28.87,31,280.0,235.0,12,1.73,0.5(BDL),3.5,0.2(BDL),,,,NWMP_August2025_MPCB_0.csv,6.1,0.99,"Nag river near ambazari lake, Dist- Nagpur",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,BOD (4.6 > 3),1,1.36,Low Risk,High
5980,08-06-2025,Aug,15:20:00,Nag river  near bhandewadi bridge Dist- Nagpur,River,,,Nagpur,Maharashtra,Maharashtra PCB,Monthly,Municipal Sewage,"E (Irrigation, industrial cooling and controlled waste)",,Muncipal Sewage,Clear,Less than 50cm,Others,Yes,Clear,,0.0,24.0,0.3(BDL),7.6,810.0,32.6,0.3(BDL),1600,1600,2,1(BDL),5(BDL),347,64.98,84.0,7.28,4.1,284.0,178.0,106.0,31.44,70.3,526.0,431.0,158,1.81,0.5(BDL),10,0.2(BDL),,,,NWMP_August2025_MPCB_0.csv,0.3,0.3(BDL),Nag river  near bhandewadi bridge Dist- Nagpur,River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,DO (0.3 < 5); BOD (32.6 > 3),2,62.79,High Risk,High
5981,08-06-2025,Aug,15:00:00,"Nag river  near asoli road bridge, bhandara road, Dist- Nagpur",River,,,Nagpur,Maharashtra,Maharashtra PCB,Monthly,Municipal Sewage,"E (Irrigation, industrial cooling and controlled waste)",,,Clear,Less than 50cm,Others,Yes,Clear,,0.0,23.0,0.3(BDL),7.4,824.0,24.8,0.3(BDL),280,1600,1.8(BDL),1.2,5(BDL),324,69.98,60.0,4.48,2.14,281.2,177.4,103.8,32.42,74.4,527.0,412.6,188,0.2(BDL),0.5(BDL),10,0.2(BDL),,,,NWMP_August2025_MPCB_0.csv,0.3,0.3(BDL),"Nag river  near asoli road bridge, bhandara road, Dist- Nagpur",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,DO (0.3 < 5); BOD (24.8 > 3),2,56.15,High Risk,High
5982,08-06-2025,Aug,12:45:00,"Pilli river  near wanjara layout, kamptee road, Dist-Nagpur",River,,,Nagpur,Maharashtra,Maharashtra PCB,Monthly,Municipal Sewage,"E (Irrigation, industrial cooling and controlled waste)",,Muncipal Sewage,Clear,Less than 50cm,Others,Yes,Clear,,0.0,24.0,1.2,7.5,643.0,13.9,0.3(BDL),170,920,1.8(BDL),1.1,5(BDL),299,46.99,32.0,2.8,1.5,279.6,186.2,93.4,26.84,45.7,428.0,355.0,198,1.13,0.5(BDL),6.8,0.2(BDL),,,,NWMP_August2025_MPCB_0.csv,1.2,0.3(BDL),"Pilli river  near wanjara layout, kamptee road, Dist-Nagpur",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,DO (1.2 < 5); BOD (13.9 > 3),2,39.68,Moderate Risk,High
5983,08-06-2025,Aug,11:55:00,"Pilli river  near, vill-mankapur on koradi road, Dist- Nagpur",River,,,Nagpur,Maharashtra,Maharashtra PCB,Monthly,Municipal Sewage,"E (Irrigation, industrial cooling and controlled waste)",,,Clear,Less than 50cm,"Bathing,Washing",Yes,Clear,,0.0,24.0,1.6,7.5,659.0,11.2,0.71,140,350,1.8(BDL),1(BDL),5(BDL),298,100.97,28.0,2.24,1.85,281.6,191.0,90.6,30.85,71.6,501.0,420.0,214,0.2(BDL),0.5(BDL),10,0.2(BDL),,,,NWMP_August2025_MPCB_0.csv,1.6,0.71,"Pilli river  near, vill-mankapur on koradi road, Dist- Nagpur",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,DO (1.6 < 5); BOD (11.2 > 3),2,34.18,Moderate Risk,High
2172,08-03-2025,Aug,01:50:00,"Wainganga river at D/s of Ellora Paper Mills, Village. Tumsar, Taluka. Tumsar, District. Bhandara.",River,Wainganga ,Wainganga ,Bhandara,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),,Industrial,Clear,Less than 50cm,"Fishing,Others",Yes,Light Brown,Odourless,4.0,18.0,6,7.9,218.0,4.6,0.64,280,350,1.8(BDL),130,5(BDL),99,9.3,20.0,1.5(BDL),0.4,102.6,77.0,25.6,21.48,13.1,160.0,136.0,64,0.2(BDL),0.5(BDL),2.2,0.2(BDL),,21°21.307,79°47.943,NWMP_August2025_MPCB_0.csv,6.0,0.64,"Wainganga river at D/s of Ellora Paper Mills, Village. Tumsar, Taluka. Tumsar, District. Bhandara.",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,BOD (4.6 > 3),1,1.36,Low Risk,High
2173,08-03-2025,Aug,01:30:00,"Wainganga river at U/s of Ellora Paper Mills, Village. Tumsar, Taluka. Tumsar, District. Bhandara.",River,Wainganga ,Wainganga ,Bhandara,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),,Industrial,Clear,Less than 50cm,"Fishing,Others",Yes,Light Brown, Odourless,4.0,18.0,6.6,7.9,218.0,3.5,0.63,170,280,1.8(BDL),85,5(BDL),95,11.2,12.0,2.24,0.51,96.8,68.0,28.8,23.78,16.9,152.0,130.7,46,0.2(BDL),0.5(BDL),2.7,0.2(BDL),,21°21.454,79°47.942,NWMP_August2025_MPCB_0.csv,6.6,0.63,"Wainganga river at U/s of Ellora Paper Mills, Village. Tumsar, Taluka. Tumsar, District. Bhandara.",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,BOD (3.5 > 3),1,0.43,Low Risk,High
5984,08-03-2025,Aug,05:30:00,"Wainganga river at kardha bridge, D/S of bhandara city, Dist- Bhandara",River,,,Bhandara,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),,Industrial,Clear,Less than 50cm,"Fishing,Others",Yes,Light Brown, Odourless,4.0,18.0,5.8,7.9,213.0,4.5,0.68,170,280,1.8(BDL),17,5(BDL),91,6.65,16.0,1.68,0.43,91.4,53.0,38.4,12.99,8.2,140.0,120.4,22,0.2(BDL),0.5(BDL),2.6,0.2(BDL),,21.150911,79.66716,NWMP_August2025_MPCB_0.csv,5.8,0.68,"Wainganga river at kardha bridge, D/S of bhandara city, Dist- Bhandara",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,BOD (4.5 > 3),1,1.28,Low Risk,High
5985,08-03-2025,Aug,04:00:00,"Gosekhurd Dam village - Gosekhurd, pauni, Dist- Bhandara",Dam,,,Bhandara,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),,Industrial,Clear,Less than 50cm,"Fishing,Others",Yes,Light Brown,Odourless,4.0,18.0,5.4,7.6,176.0,3.6,0.56,4.5,13,1.8(BDL),45,5(BDL),88,7.45,12.0,2.8,0.55,85.2,57.8,27.4,16.09,9.6,128.0,112.6,12,0.2(BDL),0.5(BDL),2.4,0.2(BDL),,20.875423,79.611417,NWMP_August2025_MPCB_0.csv,5.4,0.56,"Gosekhurd Dam village - Gosekhurd, pauni, Dist- Bhandara",Dam,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,BOD (3.6 > 3),1,0.51,Low Risk,High
11,08-07-2025,Aug,11:00:00,"Wainganga river at Ashti, Village. Ashti, Taluka. Gondpipri, District.Chandrapur.",River,Wainganga ,Wainganga ,Chandrapur,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),,Industrial,Clear,Less than 50cm,"Bathing,Washing",Yes,Clear,,0.0,20.0,7.2,8.4,487.0,3.2,3.7,110,280,1.8(BDL),1(BDL),12.6,194,26.49,8.0,1.5(BDL),0.4,216.0,107.8,108.2,36.22,38,340.0,285.0,30,0.2(BDL),0.5(BDL),2.7,0.2(BDL),,19°10.643,79°47.140 ,NWMP_August2025_MPCB_0.csv,7.2,3.7,"Wainganga river at Ashti, Village. Ashti, Taluka. Gondpipri, District.Chandrapur.",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,BOD (3.2 > 3),1,0.17,Low Risk,High
2156,08-07-2025,Aug,17:30:00,"Wardha river at confluence point of Penganga & Wardha. Village. Jugad, Taluka. Wani, District. Yavatmal.",River,Penganga ,Penganga ,Chandrapur,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),,Industrial,Clear,Less than 50cm,"Bathing,Washing",Yes,Clear,,0.0,20.0,6.9,8.4,523.0,3.2,3.82,79,170,1.8(BDL),1(BDL),15.6,196,27.99,8.0,1.68,0.54,211.8,112.6,99.2,37.96,41.3,377.0,320.0,21,0.2(BDL),0.5(BDL),2.8,0.2(BDL),,19°53.943,79°08.911,NWMP_August2025_MPCB_0.csv,6.9,3.82,"Wardha river at confluence point of Penganga & Wardha. Village. Jugad, Taluka. Wani, District. Yavatmal.",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,BOD (3.2 > 3),1,0.17,Low Risk,High
2174,08-07-2025,Aug,16:00:00,"Wardha river at D/s of ACC Ltd. Ghuggus near WCL pump house, Village. Ghuggus, Taluka. Chandrapur, District. Chandrapur.",River,Wardha ,Wardha ,Chandrapur,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),,Industrial,Clear,Less than 50cm,"Bathing,Washing",Yes,Clear,,0.0,22.0,6.7,8.4,518.0,3.8,3.79,110,220,1.8(BDL),1.1,14.4,208,27.49,16.0,2.24,0.79,210.0,115.0,95.0,35.8,35.8,380.0,315.0,58,0.2(BDL),0.5(BDL),2.7,0.2(BDL),,19°54.291,79°06.894,NWMP_August2025_MPCB_0.csv,6.7,3.79,"Wardha river at D/s of ACC Ltd. Ghuggus near WCL pump house, Village. Ghuggus, Taluka. Chandrapur, District. Chandrapur.",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,BOD (3.8 > 3),1,0.68,Low Risk,High
2175,08-05-2025,Aug,12:00:00,"Wainganga river at U/s of Gaurav Paper Mills, near jackwell,  Village. Bramhpuri, Taluka. Chandrapur, District. Chandrapur.",River,Wainganga ,Wainganga ,Chandrapur,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),,Industrial,Clear,Less than 50cm,"Bathing,Washing",Yes,Clear,,0.0,,7,7.5,1614.0,4.5,ND,46,140,1.8(BDL),120,5(BDL),84,15,16.0,2.8,0.76,91.4,53.0,38.4,15.81,7.5,125.0,104.0,38,0.2(BDL),0.5(BDL),2.7,,,20°37.169,79°51.408,NWMP_August2025_MPCB_0.csv,7.0,ND,"Wainganga river at U/s of Gaurav Paper Mills, near jackwell,  Village. Bramhpuri, Taluka. Chandrapur, District. Chandrapur.",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,BOD (4.5 > 3),1,1.28,Low Risk,High
2176,08-05-2025,Aug,12:30:00,"Wainganga river at D/s of Gaurav Paper Mills, near jackwell,  Village. Bramhpuri, Taluka. Chandrapur, District. Chandrapur.",River,Wainganga ,Wainganga ,Chandrapur,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),,Industrial,Clear,Less than 50cm,"Bathing,Washing",Yes,Clear,,0.0,,6.1,7.5,160.0,4.9,ND,170,280,1.8(BDL),95,5(BDL),80,15,20.0,2.8,0.78,82.8,49.8,33.0,15.81,6.7,120.0,98.0,62,ND,0.5(BDL),2.5,,,20°37.169,79°56.408,NWMP_August2025_MPCB_0.csv,6.1,ND,"Wainganga river at D/s of Gaurav Paper Mills, near jackwell,  Village. Bramhpuri, Taluka. Chandrapur, District. Chandrapur.",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,BOD (4.9 > 3),1,1.62,Low Risk,High
2697,08-06-2025,Aug,13:00:00,"Penganga river near water supply scheme of Umarkhed M.C., Village. Belkhed,Taluka. Umarkhed, District. Yavatmal.",River,Penganga ,Penganga ,Chandrapur,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),,Industrial,Clear,Less than 50cm,"Bathing,Washing",Yes,Clear,,0.0,,7.1,8.4,494.0,3.6,2.55,70,140,1.8(BDL),1(BDL),17.6,257,28.49,12.0,2.24,0.73,262.2,160.6,101.6,36.22,42.7,368.0,309.0,18,ND,0.5(BDL),2.7,,,20° 23.559,78° 07.934,NWMP_August2025_MPCB_0.csv,7.1,2.55,"Penganga river near water supply scheme of Umarkhed M.C., Village. Belkhed,Taluka. Umarkhed, District. Yavatmal.",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,BOD (3.6 > 3),1,0.51,Low Risk,High
2698,08-06-2025,Aug,14:30:00,"Penganga river D/s of Isapur Dam, Village. Isapur,Taluka. Pusad,District. Yavatmal.",River,Penganga ,Penganga ,Chandrapur,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),,Industrial,Clear,Less than 50cm,"Bathing,Washing",Yes,Clear,,0.0,21.0,6.8,8.4,701.0,3.7,1.33,33,39,1.8(BDL),1(BDL),14.2,199,71.48,12.0,2.24,0.72,237.4,137.6,99.8,77.78,76.8,470.0,390.0,14,0.2(BDL),0.5(BDL),3.6,0.2(BDL),,20° 23.559,78° 07.934,NWMP_August2025_MPCB_0.csv,6.8,1.33,"Penganga river D/s of Isapur Dam, Village. Isapur,Taluka. Pusad,District. Yavatmal.",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,BOD (3.7 > 3),1,0.6,Low Risk,High
2719,08-07-2025,Aug,14:00:00,"Wardha river at D/s of Erai river at Hadasti near Arun Engg. Works, Village. Hadasti, Taluka. Chandrapur, District. Chandrapur.",River,Erai ,Erai ,Chandrapur,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),,Industrial,Clear,Less than 50cm,"Bathing,Washing",Yes,Clear,,0.0,22.0,6.9,8.4,506.0,3.7,3.82,110,220,1.8(BDL),1(BDL),13.2,201,26.49,16.0,2.24,7.6,202.4,110.4,92.0,37.96,35.5,380.0,312.0,36,0.2(BDL),0.5(BDL),2.8,0.2(BDL),,19° 59.433,79° 15.754,NWMP_August2025_MPCB_0.csv,6.9,3.82,"Wardha river at D/s of Erai river at Hadasti near Arun Engg. Works, Village. Hadasti, Taluka. Chandrapur, District. Chandrapur.",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,BOD (3.7 > 3),1,0.6,Low Risk,High
2720,08-07-2025,Aug,13:20:00,"Wardha river at U/s of Erai river at Hadasti near Arun Engg. Works, Village. Hadasti, Taluka. Chandrapur, District. Chandrapur.",River,Erai ,Erai ,Chandrapur,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),,Industrial,Clear,Less than 50cm,"Bathing,Washing",Yes,Clear,,0.0,21.0,7,8.3,486.0,3.5,3.81,49,79,1.8(BDL),1(BDL),11.8,206,27.49,12.0,2.8,0.72,212.2,110.2,102.0,36.22,41.3,378.0,313.0,28,0.2(BDL),0.5(BDL),2.8,0.2(BDL),,19° 59.263,79° 06.907,NWMP_August2025_MPCB_0.csv,7.0,3.81,"Wardha river at U/s of Erai river at Hadasti near Arun Engg. Works, Village. Hadasti, Taluka. Chandrapur, District. Chandrapur.",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,BOD (3.5 > 3),1,0.43,Low Risk,High
2721,08-07-2025,Aug,15:30:00,"Wardha river at U/s of ACC Ltd. Ghuggus near WCL pump house, Village. Ghuggus, Taluka. Chandrapur, District. Chandrapur.",River,Wardha ,Wardha ,Chandrapur,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),,Industrial,Clear,Less than 50cm,"Bathing,Washing",Yes,Clear,,0.0,22.0,7,8.4,452.0,3.6,3.67,79,140,1.8(BDL),1(BDL),13.8,197,28.49,12.0,1.68,0.51,211.0,111.2,99.8,35.8,41.2,340.0,278.0,40,0.2(BDL),0.5(BDL),3.1,0.2(BDL),,19° 54.336,79° 06.894,NWMP_August2025_MPCB_0.csv,7.0,3.67,"Wardha river at U/s of ACC Ltd. Ghuggus near WCL pump house, Village. Ghuggus, Taluka. Chandrapur, District. Chandrapur.",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,BOD (3.6 > 3),1,0.51,Low Risk,High
1212,08-07-2025,Aug,12:15:00,"Wardha river at Rajura bridge, Village. Rajura, Taluka. Chandrapur, District. Chandrapur.",River,Wardha ,Wardha ,Chandrapur,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),,Industrial,Clear,Less than 50cm,"Bathing,Washing",Yes,Clear,,0.0,20.0,7,8.4,467.0,3.3,3.83,79,110,1.8(BDL),1.1,12,204,28.49,8.0,2.24,0.74,209.8,115.2,94.6,37.96,39.2,355.0,301.0,34,0.2(BDL),0.5(BDL),3,0.2(BDL),,19° 48,79° 23,NWMP_August2025_MPCB_0.csv,7.0,3.83,"Wardha river at Rajura bridge, Village. Rajura, Taluka. Chandrapur, District. Chandrapur.",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,BOD (3.3 > 3),1,0.26,Low Risk,High
1095,08-05-2025,Aug,11:50:00,"Godavari river at U/s of Gangapur Dam, Village. Gangapur,Taluka. Nashik, District. Nashik.", Dam,Godavari ,Godavari ,Nashik,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),,Industrial,Clear,Less than 50cm,Bathing,Yes,Clear,,0.0,,4.3,8.2,183.0,4.4,1.4,12,79,1.8(BDL),29.3,5(BDL),26,8.5,20.0,1.5(BDL),0.4,36.0,16.0,20.0,11.72,6.7,152.0,138.0,54,0.84,0.5(BDL),1(BDL),0.2(BDL),,20°02.400 ,73°40.751,NWMP_August2025_MPCB_0.csv,4.3,1.4,"Godavari river at U/s of Gangapur Dam, Village. Gangapur,Taluka. Nashik, District. Nashik.", Dam,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,DO (4.3 < 5); BOD (4.4 > 3),2,6.79,Low Risk,High
1096,08-05-2025,Aug,13:25:00,"Godavari river at Ramkund, Village. Panchavati, Taluka. Nashik, District. Nashik.",River,Godavri ,Godavri ,Nashik,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),,Industrial,Clear,Less than 50cm,"Bathing,Washing",Yes,Clear,,0.0,,4,7.6,310.0,6.0,2.56,13,150,1.8(BDL),36.5,5(BDL),66,19.49,24.0,1.5(BDL),0.4,84.0,46.0,38.0,66.92,12.29,253.0,224.0,42,0.75,0.5(BDL),1(BDL),0.2(BDL),,20°00.482,73°47.542,NWMP_August2025_MPCB_0.csv,4.0,2.56,"Godavari river at Ramkund, Village. Panchavati, Taluka. Nashik, District. Nashik.",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,DO (4.0 < 5); BOD (6.0 > 3),2,10.55,Low Risk,High
1211,08-05-2025,Aug,13:45:00,"Godavari river at D/s of Nashik near Amardham, Village. GadgebabaMaharaj Nagar, Taluka . Nashik, District. Nashik.",River,Godavri ,Godavri ,Nashik,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),,Industrial,Clear,Less than 50cm,"Bathing,Washing",Yes,Clear,,0.0,,4.1,8.6,311.0,6.2,2.65,17,220,1.8(BDL),6.4,5(BDL),66,18.49,20.0,1.5(BDL),0.4,86.0,46.0,40.0,64.06,11.93,244.0,220.0,49,0.94,0.5(BDL),1(BDL),0.2(BDL),,20°00.109,73°47.842,NWMP_August2025_MPCB_0.csv,4.1,2.65,"Godavari river at D/s of Nashik near Amardham, Village. GadgebabaMaharaj Nagar, Taluka . Nashik, District. Nashik.",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,DO (4.1 < 5); BOD (6.2 > 3); pH (8.6 not in 6.5-8.5),3,10.29,Low Risk,High
2177,08-05-2025,Aug,12:40:00,"Godavari river near Someshwar Temple, Village. Someshwar, Taluka. Nashik, District. Nashik.",River,Godavri ,Godavri ,Nashik,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),,Industrial,Clear,Less than 50cm,"Boating,Tourism Spot",Yes,Clear,,0.0,,5.6,9.1,345.0,3.0,4.92,25,540,1.8(BDL),25.2,BDL,70,17.49,12.0,1.5(BDL),0.4,88.0,48.0,40.0,73.26,12.11,271.0,244.0,36,1.15,0.5(BDL),1(BDL),0.2(BDL),,20°01.391,73°43.740,NWMP_August2025_MPCB_0.csv,5.6,4.92,"Godavari river near Someshwar Temple, Village. Someshwar, Taluka. Nashik, District. Nashik.",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,pH (9.1 not in 6.5-8.5),1,2.18,Low Risk,High
